"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARIH1",7.56498273998939e-35,0.956597827692457,0.986,0.998,2.76878368283612e-30
"XPO1",7.85026944093885e-35,-0.815174685887944,0.877,0.991,2.87319861538362e-30
"UGP2",8.48837300562224e-35,-1.18124694446111,0.476,0.798,3.10674452005774e-30
"PRDX3",8.76716694099155e-35,-1.39516986672458,0.37,0.709,3.20878310040291e-30
"PRDX4",8.95579015261061e-35,-1.65304645927062,0.359,0.693,3.27781919585548e-30
"ATXN10",1.00903390684293e-34,-1.16226548431727,0.585,0.863,3.69306409904512e-30
"GCSAML",1.04670015947087e-34,-2.63814583173513,0.207,0.575,3.83092258366337e-30
"CNBP",1.4516362609612e-34,-1.1324694660674,0.81,0.945,5.312988715118e-30
"TUFM",1.955714654751e-34,-0.8254577646056,0.782,0.947,7.15791563638866e-30
"AC018890.6",1.96212218395478e-34,-1.64709850814026,0.571,0.812,7.18136719327449e-30
"PDCD6",1.97773774381198e-34,-1.05764816529657,0.591,0.879,7.23852014235186e-30
"RNF144A",2.11438918292571e-34,-0.998101611232685,0.532,0.854,7.73866440950809e-30
"NEK6",2.61621177733758e-34,-0.794006198254677,0.19,0.578,9.57533510505554e-30
"NUDT5",3.08956859598967e-34,-1.75237941666238,0.395,0.734,1.13078210613222e-29
"GADD45GIP1",3.10101298654069e-34,-1.25207039775313,0.476,0.805,1.13497075307389e-29
"SERF2",3.15241343802078e-34,-0.818928493841452,0.972,0.993,1.1537833183156e-29
"ACOT7",3.36520262192998e-34,-1.78213176283791,0.297,0.663,1.23166415962637e-29
"PYCARD",3.37366592767516e-34,-1.19660991375414,0.611,0.85,1.23476172952911e-29
"H2AC8",3.65341494807541e-34,2.20565319027447,0.401,0.102,1.3371498709956e-29
"GMFG",3.7833285934694e-34,-0.955622628700212,0.871,0.968,1.3846982652098e-29
"TSTD3",3.85671932663199e-34,-2.07959708581773,0.154,0.519,1.41155927354731e-29
"ARID5B",3.90413705782969e-34,-2.35598997463872,0.182,0.54,1.42891416316567e-29
"ACTR2",4.27170957656988e-34,-0.669865417628479,0.919,0.992,1.56344570502458e-29
"TXNDC17",4.35449466797722e-34,-1.45789608746769,0.308,0.663,1.59374504847966e-29
"MRPS34",4.39797293224509e-34,-1.12180445196946,0.395,0.748,1.6096580932017e-29
"CNST",4.73835740598126e-34,-0.784794638284802,0.896,0.986,1.73423881058914e-29
"CNN2",6.39937788182603e-34,2.22646174025944,0.678,0.363,2.34217230474833e-29
"ANAPC5",7.13875213164196e-34,-0.748056738178243,0.877,0.98,2.61278328018096e-29
"RP11-386I14.4",7.34862298956647e-34,1.62240687045638,0.936,0.856,2.68959601418133e-29
"ACSL4",7.55889244897785e-34,-1.153991573645,0.58,0.861,2.76655463632589e-29
"CD27-AS1",8.44216506815248e-34,-1.79351303042915,0.252,0.622,3.08983241494381e-29
"METTL3",9.35285569616997e-34,-1.39159092353442,0.395,0.735,3.42314518479821e-29
"SP140L",1.14832166739094e-33,-0.993493495839405,0.417,0.75,4.20285730265083e-29
"UST",1.27960336793776e-33,-0.871090384328229,0.328,0.706,4.68334832665219e-29
"NME1",1.29419719405197e-33,-0.952869577793112,0.697,0.914,4.73676173023019e-29
"NDUFA2",1.32466522621303e-33,-1.14333454980895,0.616,0.863,4.84827472793968e-29
"AFF1",1.33719431052049e-33,-0.702512333975604,0.95,0.997,4.89413117650501e-29
"ARHGEF3",1.47036679339003e-33,-0.828001599402328,0.549,0.865,5.38154246380751e-29
"NOP56",1.49654763600652e-33,-0.735404378933584,0.7,0.903,5.47736434778386e-29
"PAK1",1.57022944102245e-33,-1.19035806591071,0.336,0.688,5.74703975414216e-29
"CBX5",1.63436242094e-33,-1.02900652617701,0.602,0.864,5.9817664606404e-29
"ST3GAL6",1.74839330311371e-33,3.26210868041809,0.507,0.194,6.39911948939619e-29
"DNAJC9",1.83275904227065e-33,-1.38268169140169,0.398,0.738,6.70789809471059e-29
"DNMT3B",1.90285093673566e-33,-1.19131218190447,0.28,0.663,6.9644344284525e-29
"LRP8",2.11270475825998e-33,-0.808914245003119,0.37,0.766,7.73249941523153e-29
"PDCD6IP",2.1514327421954e-33,-0.70583442489926,0.768,0.952,7.87424383643518e-29
"DUSP10",2.51558800050595e-33,1.52874286277191,0.95,0.875,9.20705208185179e-29
"WDR49",2.61521900087512e-33,-1.16432567389281,0.529,0.859,9.57170154320293e-29
"RP11-116N8.1",2.82370498827533e-33,3.04431041069062,0.417,0.127,1.03347602570877e-28
"CLYBL",2.93376743475731e-33,-1.43824810514538,0.361,0.711,1.07375888112118e-28
"MYL12A",3.11446539309478e-33,-1.19713656419992,0.639,0.875,1.13989433387269e-28
"APOBEC3C",3.64291060778247e-33,-1.20494813933775,0.476,0.785,1.33330528244839e-28
"NDUFS6",4.0213671431621e-33,-0.84249275591784,0.678,0.923,1.47182037439733e-28
"ATP6V0E1",4.11271103966866e-33,-0.911102613962101,0.655,0.905,1.50525224051873e-28
"MYL12B",4.29910134435736e-33,-1.12316902920342,0.751,0.92,1.5734710920348e-28
"MDH2",4.51773502343774e-33,-1.33034437792154,0.611,0.85,1.65349101857821e-28
"CCT8",4.60271668017675e-33,-0.950879866308444,0.594,0.892,1.68459430494469e-28
"RP11-154D6.1",5.18009143680894e-33,1.62609288960557,0.566,0.225,1.89591346587207e-28
"ASAP2",5.72328770782767e-33,-2.08724788655557,0.258,0.616,2.09472330106493e-28
"MICOS13",7.14573317720306e-33,-1.00226548073569,0.515,0.791,2.61533834285632e-28
"HSPA8",9.21452270219881e-33,-1.05020276465219,0.824,0.948,3.37251530900476e-28
"ETFB",1.06538048098494e-32,-1.02350788533864,0.476,0.801,3.89929256040487e-28
"TEX30",1.15268149859097e-32,-1.37697656528044,0.336,0.699,4.21881428484294e-28
"HMGN4",1.29417628950608e-32,-0.836512366137553,0.258,0.645,4.73668521959224e-28
"MYO18B",1.38005600005694e-32,1.85011185660944,0.678,0.358,5.05100496020842e-28
"ASCC3",1.40231758371823e-32,-0.816752890085273,0.779,0.97,5.13248235640871e-28
"MRTFA",1.62768768223888e-32,1.21507119279436,0.992,0.975,5.95733691699429e-28
"RP11-946L16.2",1.72072553227241e-32,-4.92301690420158,0.011,0.33,6.29785544811703e-28
"RP11-678G14.2",1.90988824686271e-32,-0.472719384946785,0.168,0.54,6.99019098351751e-28
"STARD13",1.92500211615409e-32,-2.90120001316339,0.12,0.465,7.04550774512396e-28
"HRH2",1.93877436006269e-32,-3.30104962896957,0.062,0.398,7.09591415782944e-28
"UQCR10",1.9530507676627e-32,-1.00197132230782,0.574,0.835,7.14816580964549e-28
"MYL6",2.1067011303577e-32,-0.870904223540886,0.964,0.991,7.71052613710917e-28
"ARPC5",2.17479383976034e-32,-1.31261285641989,0.485,0.785,7.95974545352285e-28
"DDB2",2.20002296404456e-32,-0.989344439029586,0.412,0.773,8.05208404840308e-28
"HDAC1",2.20599644779407e-32,-0.679131741811952,0.529,0.844,8.0739469989263e-28
"ISG15",2.22900363820464e-32,-1.43781953836249,0.356,0.664,8.158153315829e-28
"NDUFS7",2.35343885067867e-32,-1.16568944594513,0.543,0.831,8.61358619348393e-28
"NMT1",2.43603114457954e-32,-0.778431926040881,0.65,0.903,8.9158739891611e-28
"TRAF3IP3",2.69989597795719e-32,-1.05875286775417,0.311,0.652,9.88161927932333e-28
"PAG1",2.75180748705087e-32,-1.1605078101416,0.518,0.825,1.00716154026062e-27
"MICOS10",2.82349561991903e-32,-1.00027267144101,0.616,0.863,1.03339939689037e-27
"IL2RA",2.86765839699593e-32,-4.81953763656491,0.087,0.416,1.04956297330051e-27
"VKORC1",2.89380159976274e-32,-1.57387634357605,0.331,0.679,1.05913138551316e-27
"MRPS18B",3.17295090546456e-32,-1.57479039949106,0.342,0.659,1.16130003140003e-27
"RFXANK",3.1858057483821e-32,-1.01894488648918,0.342,0.709,1.16600490390785e-27
"SRP14",3.2907274996174e-32,-1.06138523961643,0.941,0.978,1.20440626485997e-27
"CSKMT",3.30233015443327e-32,0.13429612199238,0.555,0.884,1.20865283652258e-27
"SRSF8",3.3070477939061e-32,2.26311580448649,0.457,0.145,1.21037949256963e-27
"FKBP1A",3.69860247541424e-32,-1.05190484426499,0.597,0.873,1.35368850600161e-27
"SDHA",3.71402527185464e-32,-0.867763460643876,0.504,0.828,1.3593332494988e-27
"PSMB3",3.84485662392403e-32,-1.14484696870853,0.709,0.899,1.40721752435619e-27
"PFN1",4.0340985899416e-32,-0.859208077204937,0.955,0.992,1.47648008391862e-27
"TOMM6",4.18660970101176e-32,-1.02003723730722,0.7,0.897,1.5322991505703e-27
"PPIA",4.1897453035997e-32,-0.983857456746746,0.986,0.995,1.53344678111749e-27
"FDPS",4.37332084865574e-32,-0.865272040108133,0.627,0.863,1.600635430608e-27
"AUP1",4.51591031617945e-32,-0.778068434538635,0.796,0.968,1.65282317572168e-27
"DCTPP1",4.71671749978968e-32,-1.42897956821046,0.35,0.709,1.72631860492302e-27
"RHOH",4.80217816310157e-32,-1.00207804353754,0.58,0.861,1.75759720769517e-27
"TBC1D10C",5.06220817045722e-32,-0.713727123032961,0.501,0.822,1.85276819038734e-27
"VSIG10",5.60741697386981e-32,-1.85729469503789,0.193,0.548,2.05231461243635e-27
"FKBP4",5.82133970758972e-32,-1.37763405404906,0.381,0.722,2.13061033297784e-27
"MAP7",5.87400079129368e-32,-0.762582621249069,0.653,0.918,2.14988428961349e-27
"ERAP2",5.90715070066792e-32,-0.654615940260119,0.689,0.931,2.16201715644446e-27
"MTRNR2L8",7.36572815680875e-32,-1.00841679078031,0.507,0.827,2.695856505392e-27
"PHB",7.50628634363331e-32,-0.983147381899043,0.44,0.743,2.74730080176979e-27
"PSME1",7.58250945210854e-32,-1.1442454612721,0.871,0.958,2.77519845947172e-27
"AC006129.2",8.46140812451725e-32,-3.21961001730666,0.039,0.372,3.09687537357331e-27
"SWAP70",8.76623807955393e-32,-0.492601772355593,0.538,0.866,3.20844313711674e-27
"CD44",8.86471528469616e-32,1.09917229990594,0.997,0.995,3.24448579419879e-27
"GLIPR2",9.31061700824812e-32,-1.18204948396348,0.356,0.719,3.40768582501881e-27
"MYL6B",1.09640837661171e-31,-0.937978413491156,0.373,0.709,4.01285465839884e-27
"IL12A-AS1",1.11565346365436e-31,-1.37711192474135,0.79,0.925,4.08329167697495e-27
"ANKUB1",1.11981678930111e-31,-2.02169734396862,0.269,0.607,4.09852944884207e-27
"CSF3R",1.16993547759641e-31,1.9191262469519,0.913,0.71,4.28196384800287e-27
"ZMAT3",1.31647534500903e-31,-1.89552971147669,0.258,0.625,4.81829976273304e-27
"RP11-946L16.1",1.52280952346664e-31,-3.1241122179348,0.062,0.4,5.57348285588792e-27
"NDUFA13",1.81162789775739e-31,-0.773051945112365,0.896,0.968,6.63055810579206e-27
"SEMA4D",1.83683399979866e-31,-0.807821583418854,0.672,0.928,6.7228124392631e-27
"ENG",1.89554755443832e-31,-1.31775451755296,0.294,0.654,6.93770404924424e-27
"USP45",1.93653878916865e-31,-2.60388553579107,0.112,0.456,7.08773196835728e-27
"GSTP1",2.09118255077571e-31,-1.03230137766844,0.894,0.973,7.6537281358391e-27
"GGT5",2.29424437140894e-31,-3.88110007998775,0.039,0.364,8.39693439935672e-27
"SLX4IP",2.33379280789385e-31,-1.16561473438016,0.515,0.79,8.54168167689149e-27
"RPS16",2.45518807649965e-31,-0.921820659534247,1,0.998,8.9859883599887e-27
"GABARAPL1",2.59106776370109e-31,2.77727186480647,0.336,0.078,9.483308015146e-27
"WDR12",2.78471318755709e-31,-1.04060091710519,0.521,0.816,1.0192050266459e-26
"IMP3",2.92336922781008e-31,-1.28069146713591,0.465,0.767,1.06995313737849e-26
"RGS10",2.97066265576729e-31,-0.850315834196239,0.367,0.741,1.08726253201083e-26
"COL24A1",3.43147310863647e-31,-1.02018011971452,0.756,0.937,1.25591915776095e-26
"MMRN1",3.47967694759952e-31,-2.60633757037437,0.112,0.453,1.27356176282143e-26
"KPNB1",3.69554971471829e-31,-0.799266874190592,0.866,0.974,1.35257119558689e-26
"UBASH3B",3.69579653240788e-31,-0.803994360007019,0.812,0.964,1.35266153086128e-26
"UBL5",4.03255877653212e-31,-0.781641719175793,0.737,0.913,1.47591651221075e-26
"LSM7",4.08160961247959e-31,-0.799255611536295,0.793,0.936,1.49386911816753e-26
"HLA-DRA",4.18165921328144e-31,-1.06290190445259,0.868,0.939,1.53048727206101e-26
"TAPBPL",4.56134057274409e-31,-2.15128134792462,0.221,0.573,1.66945064962434e-26
"ATP5MC3",4.83075084916052e-31,-1.12209664900072,0.815,0.939,1.76805481079275e-26
"MRPL51",5.11478227840972e-31,-0.949870594840246,0.403,0.708,1.87201031389796e-26
"YBX3",5.21939313118431e-31,1.93355959552794,0.899,0.807,1.91029788601346e-26
"KATNB1",5.55040523170014e-31,-1.70932754503921,0.246,0.603,2.03144831480225e-26
"ANP32A",5.61239970787181e-31,-0.622162549147819,0.84,0.97,2.05413829308108e-26
"ACAA2",6.62028062276139e-31,-1.45271690765766,0.311,0.667,2.42302270793067e-26
"SOD1",6.62760436575975e-31,-1.30639386460155,0.711,0.865,2.42570319786807e-26
"RP11-68E19.2",6.90390912564868e-31,-2.91400682389277,0.162,0.49,2.52683073998742e-26
"CDYL2",7.57021131437696e-31,2.30561288173752,0.524,0.223,2.77069734106197e-26
"HMGA1",8.1495563408778e-31,-0.857343354106662,0.843,0.97,2.98273762076128e-26
"RP11-223C24.1",9.52311249551251e-31,-2.07874702880808,0.053,0.375,3.48545917335758e-26
"ARL2",1.00632865345718e-30,-1.21393566146365,0.381,0.699,3.68316287165328e-26
"RAD51B",1.02943638841948e-30,-0.703203955605642,0.72,0.941,3.76773718161531e-26
"AHR",1.03933159872248e-30,-0.533053345448384,0.695,0.953,3.80395365132426e-26
"MZT2A",1.08378488214502e-30,-1.33284928229745,0.443,0.756,3.96665266865077e-26
"MRPL24",1.09681821914111e-30,-1.5039995063154,0.283,0.629,4.01435468205647e-26
"PPP1R7",1.12120978006108e-30,-0.993768595932927,0.353,0.687,4.10362779502354e-26
"RPRD1A",1.15882124437757e-30,-0.750784407838309,0.664,0.908,4.24128575442192e-26
"RBMS3",1.25762968833893e-30,1.64600627594263,0.779,0.531,4.60292465932047e-26
"FIRRE",1.28653230476829e-30,-1.05496754894435,0.476,0.81,4.70870823545194e-26
"AL163953.3",1.45267907147856e-30,-1.6393261803924,0.412,0.731,5.31680540161154e-26
"RCOR1",1.56908061556042e-30,1.37544350997304,0.992,0.976,5.74283505295113e-26
"EIF4EBP1",1.64952458922267e-30,-1.36248655289949,0.476,0.764,6.03725999655498e-26
"SNCA",1.80996087404959e-30,-0.950614617002104,0.496,0.788,6.62445679902152e-26
"TSPO",1.97288082935527e-30,-1.15022980028853,0.829,0.952,7.22074383544029e-26
"YWHAB",2.86466276200662e-30,-0.86019679656285,0.832,0.958,1.04846657089442e-25
"PIK3R5",3.1062051286263e-30,-0.813310743076126,0.406,0.786,1.13687107707722e-25
"ZBTB8OS",3.52586944148798e-30,-0.750982041788798,0.443,0.774,1.2904682155846e-25
"SRM",3.56898408834796e-30,-1.15290569007182,0.473,0.784,1.30624817633535e-25
"IFI27L2",3.90346110629039e-30,-1.30887620311876,0.392,0.708,1.42866676490228e-25
"AC007319.1",3.94487297811771e-30,-1.7341090465198,0.294,0.618,1.44382350999108e-25
"CCL5",4.08660584808423e-30,-0.465058595855207,0.244,0.61,1.49569774039883e-25
"NHP2",4.14201483798099e-30,-0.973637900440324,0.541,0.829,1.51597743070104e-25
"G3BP1",4.36487694537465e-30,-0.680594079681259,0.745,0.932,1.59754496200712e-25
"TAP2",4.54568010008289e-30,-1.14747451883907,0.277,0.64,1.66371891663034e-25
"SMIM30",4.55009544394812e-30,-1.53649505954737,0.182,0.541,1.66533493248501e-25
"SSBP1",4.77224431045934e-30,-0.77850295471339,0.692,0.899,1.74664141762812e-25
"SNX20",4.81454973316626e-30,-0.902107705578175,0.238,0.6,1.76212520233885e-25
"PIK3CG",5.20181243428464e-30,-0.751508924197656,0.445,0.791,1.90386335094818e-25
"MRPL34",5.62319801745634e-30,-0.989249716313006,0.308,0.668,2.05809047438902e-25
"PIRT",5.91043572647325e-30,2.20736741720965,0.423,0.137,2.16321947588921e-25
"LGALS9",6.32910239272503e-30,-0.6018811865331,0.706,0.921,2.31645147573736e-25
"NTHL1",7.21811439492852e-30,-2.08749950022489,0.185,0.528,2.64182986854384e-25
"MRPL11",7.26368749827826e-30,-0.871489701987445,0.325,0.664,2.65850962436984e-25
"CTD-2555K7.2",7.81732963902415e-30,1.58294865816802,0.661,0.346,2.86114264788284e-25
"PRELID1",7.93255798523288e-30,-1.20711661125101,0.58,0.819,2.90331622259523e-25
"ARPC1B",8.01488220804413e-30,-0.886083746144786,0.798,0.941,2.93344688814415e-25
"ITGA4",9.00888532725678e-30,-0.669162064768008,0.955,0.996,3.29725202977598e-25
"TESPA1",9.42116061408155e-30,-1.37843305687694,0.465,0.714,3.44814478475385e-25
"SYTL4",9.61779107553195e-30,-2.76679492285685,0.14,0.477,3.52011153364469e-25
"TNFSF13",9.77096305114444e-30,-1.31302152042238,0.336,0.679,3.57617247671887e-25
"ZNF22",1.0100350073847e-29,-0.61261249079522,0.443,0.755,3.69672812702799e-25
"LYST",1.11138463329184e-29,1.86180655960403,0.899,0.714,4.06766775784815e-25
"PTX3",1.17920231067493e-29,2.80470495801984,0.342,0.088,4.31588045707023e-25
"ZFP36",1.27316744460073e-29,1.87397005400808,0.899,0.707,4.65979284723866e-25
"RP11-314L11.1",1.28626445582195e-29,-1.24906316180207,0.412,0.728,4.70772790830835e-25
"TWF2",1.30126689912349e-29,-0.963336907681738,0.311,0.672,4.76263685079196e-25
"HMGN3",1.30480029310453e-29,-0.875828630269383,0.776,0.91,4.77556907276259e-25
"DNAJC11",1.30525653608229e-29,-0.125127824596739,0.412,0.746,4.77723892206117e-25
"ATF7",1.31227316035626e-29,-0.927354183378613,0.487,0.786,4.8029197669039e-25
"JCHAIN",1.36380791223707e-29,-6.52043461012677,0.067,0.384,4.99153695878768e-25
"CARD11",1.42518755044562e-29,-2.66000655561682,0.21,0.532,5.21618643463097e-25
"RP11-703M24.5",1.49005095843111e-29,-1.15693850815212,0.395,0.722,5.45358650785785e-25
"PMVK",1.5139821967662e-29,-1.36375945684449,0.227,0.592,5.54117484016428e-25
"ITGB2",1.52978349812922e-29,-0.73096832838181,0.641,0.894,5.59900760315294e-25
"NDUFC2",1.59222810631787e-29,-1.13549366418307,0.571,0.814,5.82755486912341e-25
"MFHAS1",1.72280150353431e-29,-1.3110965354106,0.258,0.619,6.30545350293558e-25
"ATP5IF1",1.87687874709342e-29,-0.877387465270222,0.717,0.896,6.86937621436192e-25
"ATP5MF",1.88808543440121e-29,-0.816886237991529,0.605,0.855,6.91039268990844e-25
"NDUFS8",1.98472572968772e-29,-0.761085803951704,0.588,0.835,7.26409617065706e-25
"CGGBP1",2.03988597464686e-29,-0.678436110258248,0.627,0.877,7.4659826672075e-25
"CD33",2.19332760974159e-29,-1.13932663064467,0.462,0.768,8.02757905165422e-25
"COASY",2.62538231589868e-29,-1.11169843220788,0.423,0.717,9.60889927618917e-25
"PDCD5",2.6570459225027e-29,-1.46229787457679,0.457,0.753,9.7247880763599e-25
"SP100",2.67307874333946e-29,-0.643157350017713,0.829,0.979,9.78346820062241e-25
"RP4-594L9.2",2.75631597594474e-29,1.60509384559245,0.636,0.324,1.00881164719578e-24
"ZMYND8",2.78278510334485e-29,-0.889195198539451,0.535,0.818,1.01849934782421e-24
"L3MBTL3",2.83123547696351e-29,-0.781190826869002,0.434,0.772,1.03623218456864e-24
"DCXR",2.93531442086346e-29,-1.16604310938554,0.588,0.834,1.07432507803603e-24
"ZMIZ1",2.9916941622336e-29,-0.69767162845696,0.927,0.996,1.0949600633775e-24
"ECHS1",3.15110737802898e-29,-1.00303253408283,0.395,0.715,1.15330530035861e-24
"STN1",3.16203927803018e-29,-1.55744550288343,0.289,0.626,1.15730637575904e-24
"RP11-352M15.2",3.61586615845486e-29,-0.877402536503203,0.485,0.793,1.32340701399448e-24
"ERH",3.64309566551726e-29,-0.794119649835553,0.613,0.836,1.33337301357932e-24
"ATIC",3.85157234402955e-29,-1.11379264177659,0.409,0.739,1.40967547791481e-24
"ATP5PD",3.95406926536816e-29,-1.15332930812191,0.546,0.802,1.44718935112475e-24
"RNF13",4.05346126422485e-29,-0.813138845910239,0.608,0.873,1.4835668227063e-24
"ETS2",4.10303433412576e-29,-0.615203319077162,0.891,0.988,1.50171056629003e-24
"STING1",4.31545057292066e-29,-0.663213129067332,0.737,0.94,1.57945490968896e-24
"JPT1",4.3314874782883e-29,-0.764739893957133,0.594,0.847,1.58532441705352e-24
"MIR924HG",4.47295522992515e-29,-1.97796685116167,0.389,0.717,1.6371016141526e-24
"CXorf38",4.85656637694624e-29,-1.2370113388179,0.353,0.685,1.77750329396232e-24
"C1orf43",5.02314455648169e-29,-0.909112399207009,0.513,0.809,1.8384709076723e-24
"NIPAL3",5.17784721087172e-29,-1.54381879735683,0.283,0.619,1.89509207917905e-24
"CAP1",5.58717624556332e-29,-0.686020126249296,0.79,0.953,2.04490650587617e-24
"UBE2H",5.87829569062895e-29,1.30566209682916,0.933,0.93,2.1514562227702e-24
"NDUFS3",6.44281579110417e-29,-0.517327526108686,0.577,0.843,2.35807057954413e-24
"IGF2R",6.69322997215962e-29,-3.28761235985015,0.14,0.461,2.44972216981042e-24
"VARS1",7.40457146615725e-29,-0.57333997857929,0.398,0.737,2.71007315661355e-24
"SAMM50",7.41764314721827e-29,-1.12280692163835,0.373,0.69,2.71485739188189e-24
"MAST4",7.49327505283137e-29,-1.09363260628311,0.381,0.698,2.74253866933628e-24
"MRPS5",7.5810965852511e-29,-0.973300604197684,0.431,0.773,2.7746813502019e-24
"CHURC1",7.85499238233243e-29,-0.8830269097705,0.681,0.89,2.87492721193367e-24
"TVP23C",8.03853332729055e-29,-0.801293183233792,0.454,0.825,2.94210319778834e-24
"ANKRD28",8.18041498204106e-29,1.04305028570753,0.983,0.992,2.99403188342703e-24
"RUVBL1",8.185270455532e-29,-1.26303109595176,0.381,0.714,2.99580898672471e-24
"ADK",8.53173410728999e-29,-0.628506078212787,0.961,0.998,3.12261468326814e-24
"FGFR1OP2",9.19233758052993e-29,-0.751687872528675,0.518,0.822,3.36439555447395e-24
"PDLIM2",9.41838995923294e-29,-1.62555977504891,0.227,0.569,3.44713072507926e-24
"RIPOR2",9.55188637569825e-29,-0.880737699014698,0.896,0.981,3.49599041350556e-24
"PPA2",9.56513855264762e-29,-0.671315540237167,0.756,0.936,3.50084071026903e-24
"SIL1",9.89537765170385e-29,-0.702051372757909,0.7,0.934,3.62170822052361e-24
"SLC38A5",1.0058475196731e-28,-0.812905152224295,0.185,0.536,3.68140192200356e-24
"ARHGAP9",1.02432942352663e-28,-0.563704023687298,0.543,0.834,3.74904569010746e-24
"IRF1-AS1",1.04473002596354e-28,-1.31793859049916,0.459,0.745,3.82371189502654e-24
"RPSA",1.07332978213742e-28,-0.834277199852337,1,0.999,3.92838700262295e-24
"POMP",1.13288159312587e-28,-0.915401283813095,0.787,0.925,4.14634663084067e-24
"RNASEH2C",1.20260299203853e-28,-1.20459500757874,0.454,0.741,4.40152695086103e-24
"HLA-DPB1",1.36554811176592e-28,-1.01920672852994,0.58,0.827,4.99790608906326e-24
"TBC1D2B",1.51201880242897e-28,-0.860391729549687,0.728,0.92,5.53398881689002e-24
