"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CLDN23",0.000716672442224805,3.57226605522589,0.111,0,1
"RP11-115J16.2",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-252C15.1",0.000716672442224805,3.55182737968097,0.111,0,1
"CTD-2547L16.4",0.000716672442224805,3.58535112961031,0.111,0,1
"SLC18A1",0.000716672442224805,3.65561049697156,0.111,0,1
"LINC02153",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-675F6.4",0.000716672442224805,3.60367121190658,0.111,0,1
"PPDPFL",0.000716672442224805,3.59730518100903,0.111,0,1
"RP11-6I2.3",0.000716672442224805,6.50843518165556,0.111,0,1
"PKIA",0.000716672442224805,3.54787704633871,0.111,0,1
"GEM",0.000716672442224805,3.5718035037696,0.111,0,1
"KB-1683C8.2",0.000716672442224805,3.55812745203076,0.111,0,1
"KB-1460A1.1",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-58O3.3",0.000716672442224805,3.5583609491013,0.111,0,1
"RP11-775B15.2",0.000716672442224805,3.56301493990563,0.111,0,1
"RP11-953B20.1",0.000716672442224805,3.56075441535759,0.111,0,1
"LURAP1L",0.000716672442224805,3.5718035037696,0.111,0,1
"RP11-146N23.4",0.000716672442224805,3.5583609491013,0.111,0,1
"FAM189A2",0.000716672442224805,3.5583609491013,0.111,0,1
"RP11-133M9.2",0.000716672442224805,3.56075441535759,0.111,0,1
"RP11-158H18.2",0.000716672442224805,3.55812745203076,0.111,0,1
"GAS1",0.000716672442224805,3.55812745203076,0.111,0,1
"S1PR3",0.000716672442224805,3.5583609491013,0.111,0,1
"LHX2",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-65J3.14",0.000716672442224805,4.16602151771385,0.111,0,1
"LINC02668",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-464C19.4",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-295P9.6",0.000716672442224805,3.5583609491013,0.111,0,1
"RP11-85G18.6",0.000716672442224805,3.54807883056218,0.111,0,1
"CSGALNACT2-DT",0.000716672442224805,3.60367121190658,0.111,0,1
"RP11-319F12.3",0.000716672442224805,3.54787704633871,0.111,0,1
"RP11-344L13.3",0.000716672442224805,3.5549639114853,0.111,0,1
"OPN4",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-375N9.4",0.000716672442224805,3.57700322057112,0.111,0,1
"INA",0.000716672442224805,3.5583609491013,0.111,0,1
"RP11-411P18.4",0.000716672442224805,3.57700322057112,0.111,0,1
"RP11-105F10.2",0.000716672442224805,3.54807883056218,0.111,0,1
"LINC00601",0.000716672442224805,3.58686277926974,0.111,0,1
"RP11-4C20.3",0.000716672442224805,3.55142483045596,0.111,0,1
"AP006621.9",0.000716672442224805,3.55507426717935,0.111,0,1
"RP13-726E6.5",0.000716672442224805,3.55849433202144,0.111,0,1
"DCHS1",0.000716672442224805,3.7301551497069,0.111,0,1
"MPPED2-AS1",0.000716672442224805,3.54787704633871,0.111,0,1
"RP11-613D13.10",0.000716672442224805,3.60367121190658,0.111,0,1
"RP11-411D10.3",0.000716672442224805,3.60367121190658,0.111,0,1
"SPDYC",0.000716672442224805,3.57226605522589,0.111,0,1
"RP11-167N4.8",0.000716672442224805,3.89644948596237,0.111,0,1
"CTD-2530H12.8",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-739B23.1",0.000716672442224805,3.54807883056218,0.111,0,1
"TEX12",0.000716672442224805,3.54787704633871,0.111,0,1
"OR10D3",0.000716672442224805,3.60367121190658,0.111,0,1
"RP11-115C10.1",0.000716672442224805,3.91613230598842,0.111,0,1
"RP4-696F19.1",0.000716672442224805,3.55812745203076,0.111,0,1
"RP1-102E24.10",0.000716672442224805,3.88169430976844,0.111,0,1
"KLRF1",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-283G6.6",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-776A13.5",0.000716672442224805,3.55507426717935,0.111,0,1
"LINC02386",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-771K4.3",0.000716672442224805,3.6946565635974,0.111,0,1
"LINC02402",0.000716672442224805,3.55182737968097,0.111,0,1
"RP11-499A10.4",0.000716672442224805,3.54787704633871,0.111,0,1
"AQP6",0.000716672442224805,3.54807883056218,0.111,0,1
"KRT83",0.000716672442224805,3.59968054900837,0.111,0,1
"RP11-769N19.2",0.000716672442224805,4.70426869165747,0.111,0,1
"TPH2",0.000716672442224805,3.60367121190658,0.111,0,1
"RP11-56G10.2",0.000716672442224805,3.62467962747281,0.111,0,1
"KITLG",0.000716672442224805,3.54787704633871,0.111,0,1
"FOXN4",0.000716672442224805,3.7018741355349,0.111,0,1
"LINC02439",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-64B16.5",0.000716672442224805,3.55507426717935,0.111,0,1
"RP11-340F14.6",0.000716672442224805,3.82396274001796,0.111,0,1
"DNAH10OS",0.000716672442224805,3.55812745203076,0.111,0,1
"LRCOL1",0.000716672442224805,5.8687625776194,0.111,0,1
"RP11-476H16.1",0.000716672442224805,4.50215016257201,0.111,0,1
"LINC00327",0.000716672442224805,3.54787704633871,0.111,0,1
"RP11-271M24.2",0.000716672442224805,3.60367121190658,0.111,0,1
"RP11-5G9.5",0.000716672442224805,3.5583609491013,0.111,0,1
"LINC01065",0.000716672442224805,3.5549639114853,0.111,0,1
"RP11-365J7.1",0.000716672442224805,3.5583609491013,0.111,0,1
"LINC00559",0.000716672442224805,3.54807883056218,0.111,0,1
"COL4A1",0.000716672442224805,3.54787704633871,0.111,0,1
"RP11-218E20.5",0.000716672442224805,3.5667249303855,0.111,0,1
"RP11-280K24.4",0.000716672442224805,3.54807883056218,0.111,0,1
"PLEK2",0.000716672442224805,4.00686522155922,0.111,0,1
"RP6-114E22.1",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-293M10.2",0.000716672442224805,3.85110890543016,0.111,0,1
"SERPINA12",0.000716672442224805,4.22604300170245,0.111,0,1
"LINC02291",0.000716672442224805,3.56201613434715,0.111,0,1
"LINC00523",0.000716672442224805,3.54787704633871,0.111,0,1
"CTD-2134A5.3",0.000716672442224805,3.60367121190658,0.111,0,1
"NDN",0.000716672442224805,3.62144587567944,0.111,0,1
"VPS39-DT",0.000716672442224805,3.56075441535759,0.111,0,1
"SERINC4",0.000716672442224805,3.56574845311148,0.111,0,1
"CTD-3247H4.3",0.000716672442224805,3.65068952462704,0.111,0,1
"RORA-AS2",0.000716672442224805,3.55507426717935,0.111,0,1
"RP11-299H22.7",0.000716672442224805,3.58603841837013,0.111,0,1
"RHCG",0.000716672442224805,3.54787704633871,0.111,0,1
"C15orf32",0.000716672442224805,3.55507426717935,0.111,0,1
"CCDC78",0.000716672442224805,3.54807883056218,0.111,0,1
"TIGD7",0.000716672442224805,3.8052410822399,0.111,0,1
"LINC02164",0.000716672442224805,3.54807883056218,0.111,0,1
"LINC02194",0.000716672442224805,3.86853219795849,0.111,0,1
"RP11-295M3.2",0.000716672442224805,3.60367121190658,0.111,0,1
"RP11-325K4.2",0.000716672442224805,4.92344311256262,0.111,0,1
"PRSS54",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-354I13.1",0.000716672442224805,3.55507426717935,0.111,0,1
"RP11-351A20.1",0.000716672442224805,3.66067646409297,0.111,0,1
"RP11-63M22.1",0.000716672442224805,3.91613230598842,0.111,0,1
"RP11-432I5.6",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-486L19.2",0.000716672442224805,3.55812745203076,0.111,0,1
"LINC00311",0.000716672442224805,3.55507426717935,0.111,0,1
"RP11-278A23.2",0.000716672442224805,3.54807883056218,0.111,0,1
"CTD-2555A7.1",0.000716672442224805,3.56075441535759,0.111,0,1
"INCA1",0.000716672442224805,3.5583609491013,0.111,0,1
"CTC-281F24.5",0.000716672442224805,3.61796593367042,0.111,0,1
"RP11-530N7.3",0.000716672442224805,3.55556621419461,0.111,0,1
"ALOX12",0.000716672442224805,3.7377331796529,0.111,0,1
"RP11-849F2.5",0.000716672442224805,3.8852472288241,0.111,0,1
"RP11-219A15.2",0.000716672442224805,3.54807883056218,0.111,0,1
"KRTAP3-2",0.000716672442224805,3.83079470633073,0.111,0,1
"TBX21",0.000716672442224805,3.55812745203076,0.111,0,1
"RP11-501C14.6",0.000716672442224805,3.55182737968097,0.111,0,1
"NGFR",0.000716672442224805,4.65079850650637,0.111,0,1
"CTD-2582D11.2",0.000716672442224805,3.56075441535759,0.111,0,1
"RP11-936I5.1",0.000716672442224805,3.54807883056218,0.111,0,1
"LINC01978",0.000716672442224805,3.56075441535759,0.111,0,1
"MYADML2",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-806L2.6",0.000716672442224805,3.55849433202144,0.111,0,1
"DLGAP1-AS4",0.000716672442224805,4.82330251868171,0.111,0,1
"RP11-856M7.1",0.000716672442224805,3.60367121190658,0.111,0,1
"RP11-756J15.3",0.000716672442224805,3.56075441535759,0.111,0,1
"RP11-691H4.3",0.000716672442224805,3.5583609491013,0.111,0,1
"RP11-13N13.5",0.000716672442224805,3.54787704633871,0.111,0,1
"RP11-621L6.3",0.000716672442224805,3.54787704633871,0.111,0,1
"RP11-309E23.3",0.000716672442224805,3.54787704633871,0.111,0,1
"LINC01905",0.000716672442224805,3.56075441535759,0.111,0,1
"ONECUT2",0.000716672442224805,5.03410162572568,0.111,0,1
"RP11-27G24.3",0.000716672442224805,3.54807883056218,0.111,0,1
"RP11-704C2.2",0.000716672442224805,3.75591509825678,0.111,0,1
"RP11-173L6.1",0.000716672442224805,3.57302267326689,0.111,0,1
"RP11-567M16.1",0.000716672442224805,3.54787704633871,0.111,0,1
"CTD-2622I13.3",0.000716672442224805,3.55507426717935,0.111,0,1
"CNN1",0.000716672442224805,3.55556621419461,0.111,0,1
"ACP5",0.000716672442224805,3.59730518100903,0.111,0,1
"CTB-55O6.13",0.000716672442224805,3.62524701939169,0.111,0,1
"LINC01764",0.000716672442224805,4.33578426871773,0.111,0,1
"CERS1",0.000716672442224805,3.61319488706334,0.111,0,1
"DPY19L3-DT",0.000716672442224805,3.54807883056218,0.111,0,1
"GAPDHS",0.000716672442224805,3.54787704633871,0.111,0,1
"CTD-3064H18.4",0.000716672442224805,3.89476082210088,0.111,0,1
"CYP2A6",0.000716672442224805,3.54807883056218,0.111,0,1
"CTC-378H22.1",0.000716672442224805,3.54807883056218,0.111,0,1
"PSG4",0.000716672442224805,3.56075441535759,0.111,0,1
"IGFL3",0.000716672442224805,3.54807883056218,0.111,0,1
"BSPH1",0.000716672442224805,3.54807883056218,0.111,0,1
"ODAD1",0.000716672442224805,3.60367121190658,0.111,0,1
"KLK13",0.000716672442224805,3.54787704633871,0.111,0,1
"KIR3DL1",0.000716672442224805,3.56075441535759,0.111,0,1
"RP4-686C3.7",0.000716672442224805,3.57253025027395,0.111,0,1
"RP5-1164C1.2",0.000716672442224805,4.59045120738431,0.111,0,1
"DEFB119",0.000716672442224805,3.54787704633871,0.111,0,1
"TGM2",0.000716672442224805,3.54807883056218,0.111,0,1
"CTD-2653D5.1",0.000716672442224805,3.57302267326689,0.111,0,1
"BTG3-AS1",0.000716672442224805,3.5583609491013,0.111,0,1
"ZNRF3-AS1",0.000716672442224805,3.62144587567944,0.111,0,1
"SLC5A4",0.000716672442224805,3.54807883056218,0.111,0,1
"GS1-199J3.3",0.000716672442224805,3.54807883056218,0.111,0,1
"SCML1",0.000716672442224805,3.63739720431484,0.111,0,1
"LINC01281",0.000716672442224805,3.56075441535759,0.111,0,1
"MAOA",0.000716672442224805,3.54807883056218,0.111,0,1
"SPACA5B",0.000716672442224805,3.56201613434715,0.111,0,1
"GLUD2",0.000716672442224805,3.55142483045596,0.111,0,1
"L1CAM",0.000716672442224805,3.58535112961031,0.111,0,1
"RP11-16C1.3",0.000729151619022602,-1.62899686180129,0.333,0.829,1
"SNRPD3",0.000729159846725602,-1.59284304207861,0.889,0.99,1
"ALDH1A1",0.000744332942997006,5.6973513715414,0.556,0.152,1
"GMFG",0.00077203307157618,-1.90228735743317,0.889,0.981,1
"HACD4",0.000786082995842841,-1.91446689212679,0.556,0.876,1
"HCST",0.000801942609852512,-1.98880264137848,1,0.971,1
"MIR155HG",0.000803195029504385,-1.03596562515091,0.111,0.695,1
"MIR23AHG",0.000813341069513212,3.99585011202137,1,0.724,1
"SRSF2",0.000817357290751764,-1.51059178546283,0.889,0.99,1
"STEAP4",0.000820512860333828,3.71663517278589,0.333,0.048,1
"GAB2",0.000832985388061043,1.08927455901573,1,0.981,1
"MT-ND1",0.000833005693742033,-0.971825184371239,1,1,1
"SLCO5A1",0.000862232123463372,3.05900914690586,0.444,0.086,1
"PSMB5",0.000868939507332527,-2.25564389721086,0.333,0.81,1
"ZBTB8OS",0.000877526640756927,-1.82593033489006,0.556,0.867,1
"CCT6A",0.000896515707998731,-1.92725567051021,0.778,0.943,1
"SNHG3",0.000898245779561604,-2.35770169141104,1,0.971,1
"LRMDA",0.000898310701029514,1.21391500672245,1,0.981,1
"KLF2",0.000903385651676996,3.152856969758,0.889,0.695,1
"APOC1",0.000922487871403333,3.46464502618688,0.556,0.143,1
"MT-CO2",0.000932747393090167,-1.61210766333402,1,1,1
"TP53",0.000942338100375559,-1.85287817101026,0.556,0.857,1
"HGF",0.000943871202397414,2.03877485203413,0.556,0.114,1
"RP11-530C5.1",0.000951890451416096,2.91241982627102,0.444,0.076,1
"CD244",0.000953333796780625,-1.94106626603326,0.111,0.724,1
"HTR1F",0.000968380539463055,-1.59405821399876,1,1,1
"CNKSR2",0.000973298719406182,-1.28909982174773,0.111,0.829,1
"ZNF160",0.00098199826916359,-1.62069219359169,0.444,0.838,1
"GABRG3",0.000985459605739367,3.47538886142353,0.556,0.124,1
"RPL7L1",0.00100241877646787,-1.66576787409288,0.667,0.943,1
"ATP5F1E",0.00100527082129022,-1.41213514376459,1,1,1
"RANGRF",0.0010105875817292,-1.79557283513168,0.333,0.81,1
"EMC6",0.00102112548839257,-1.92488772399508,0.444,0.771,1
"RP11-23B15.5",0.00103273613781287,3.14578222608932,0.556,0.143,1
"TPSB2",0.00104559220124076,2.39305651636997,0.889,0.533,1
"SLC8A1",0.00106285557148073,1.68147469858957,0.778,0.257,1
"SCAMP2",0.00106886484385941,-1.71237360348739,0.556,0.895,1
"AHSA1",0.00107742275456457,-2.00515728801385,0.667,0.924,1
"ESPL1",0.0010907962790204,1.830887485838,1,0.638,1
"FARSA",0.0011011035193288,-1.66085274682439,0.889,0.933,1
"IFITM1",0.00113045652223676,-1.81347733874579,0.111,0.676,1
"AP2M1",0.001132847099546,-1.46159215947216,0.667,0.895,1
"LTBP3",0.00114219803586198,3.41144223423165,0.556,0.171,1
"HNRNPUL2",0.00115119891241524,-1.37120991405221,0.556,0.895,1
"SCAMP3",0.00115191162470226,-1.83259873527298,0.667,0.838,1
"VSIG10",0.00117414090764779,-1.79141760110603,0.111,0.676,1
"FLOT1",0.00117640126116658,-1.91183516242454,0.222,0.752,1
"GRM7",0.0011845302580009,2.08408129611958,0.667,0.2,1
"ARHGAP32",0.00118780636308426,3.62019881024896,0.667,0.276,1
"STN1",0.00118823353628183,-2.18338804068143,0.111,0.743,1
"ITM2A",0.00121339969380002,-1.79496998745567,0.667,0.876,1
"CKLF",0.00123210131452208,-2.04155887204883,0.444,0.886,1
"CORO1A",0.00123246117153404,-1.40462446051351,0.889,0.99,1
"ATP5PD",0.0012359545617947,-2.16955595569106,0.556,0.886,1
"PDSS1",0.00124179740672923,-2.15041031286805,0.111,0.724,1
"LGALS8",0.00125059075214895,-1.76034947673095,0.444,0.876,1
"EIF4H",0.00125505321320503,-1.61046168794321,1,0.962,1
"MRPL37",0.0012633130545934,-1.40474037700685,0.333,0.867,1
"LAS1L",0.00126558683367694,-1.60797625021217,0.222,0.8,1
"ZC3H12B",0.00128141014938451,5.4289082744326,0.667,0.21,1
"BCL6",0.00130902528874842,4.27821184343119,0.222,0.019,1
"FAM111B",0.00130902528874842,4.86700784964549,0.222,0.019,1
"RP3-402G11.28",0.00130902528874842,4.73662821537972,0.222,0.019,1
"FOSB",0.00133965108766056,2.79342383410108,1,0.876,1
"LAMB2",0.0013581190803263,3.66158756347485,0.333,0.048,1
"ZBTB11-AS1",0.0013581190803263,3.87378949706867,0.333,0.048,1
"TMEM212-AS1",0.0013581190803263,3.50582437587037,0.333,0.048,1
"C5orf67",0.0013581190803263,3.38357461523064,0.333,0.048,1
"RP11-133F8.2",0.0013581190803263,3.49642182669765,0.333,0.048,1
"RP11-303E16.7",0.0013581190803263,2.84033647109832,0.333,0.048,1
"ACTR2",0.00137554127161923,-1.1487425811812,0.889,0.99,1
"SEMA3A",0.00137888037635488,-2.50362257714307,0.222,0.733,1
"JAML",0.00138417363875904,-1.69581994389457,0,0.619,1
"CYFIP2",0.00138662067343475,-1.61142759700119,0.556,0.905,1
"ARHGAP10",0.0013929689939641,2.48984911669987,0.889,0.619,1
"PSMB2",0.00139822256600943,-1.81851616403438,1,0.924,1
"MT-ATP6",0.00140085815549094,-0.946012622371659,1,1,1
"TBCB",0.00141613525449677,-2.08118158690462,0.556,0.857,1
"DCTPP1",0.00143467306462514,-1.90643825801096,0.444,0.905,1
"PGLS",0.00144561298841335,-1.5164835298711,0.778,0.914,1
"RNF138",0.00145090919748981,1.4979765306608,1,0.933,1
"SELENOH",0.00145268818078037,-1.75042466985187,1,0.981,1
"MAF1",0.00145555771626045,-0.664474456173004,0.444,0.848,1
"ANKRD63",0.00146752584892061,3.83948664049436,0.222,0.019,1
"RIMKLB",0.00146864142762637,-1.52024053567735,0.333,0.876,1
"GPR162",0.00147438768409282,3.48958559291677,0.333,0.048,1
"ATF3",0.00149848456167591,3.7360346636598,0.889,0.648,1
"RAB11FIP3",0.00151767657927325,1.26111888523531,1,0.752,1
"DRG1",0.00156059042961131,-1.53861591377194,0.778,0.962,1
"MCL1",0.00156175843529145,2.06700053616216,1,0.981,1
"NUTM2B-AS1",0.00156179279692861,0.878035146171376,1,1,1
"GPR39",0.0015742120513606,4.89531484330531,0.444,0.086,1
"RP11-399C16.3",0.0015742120513606,3.02753495038112,0.444,0.086,1
"NSUN5",0.00157476537777272,-0.862388623833886,0.111,0.657,1
"ITGB7",0.00159310226609349,-0.289982529354832,0,0.61,1
"AC005150.1",0.00159976778307213,3.48891631798599,0.333,0.048,1
"NR4A3",0.00159976778307213,2.76628282463357,0.333,0.048,1
"MRPS34",0.00160900694179779,-1.50835053695859,0.556,0.924,1
"GRB10",0.00161133525023633,-2.05392549934619,0.444,0.943,1
"RNF13",0.00161486711512652,-1.85184890965476,0.889,0.924,1
"EIF1B",0.0016189703068778,-1.44083419306815,0.889,0.981,1
"C1orf127",0.0016435477137285,3.8465887810918,0.222,0.019,1
"LIX1",0.0016435477137285,3.65485003922641,0.222,0.019,1
"LINC02880",0.0016435477137285,3.54694784008167,0.222,0.019,1
"RP4-808A1.2",0.0016435477137285,3.62418014937059,0.222,0.019,1
"TRHR",0.0016435477137285,3.52661010079096,0.222,0.019,1
"FAM242F",0.0016435477137285,3.6840651372557,0.222,0.019,1
"C9orf57",0.0016435477137285,3.56000950439327,0.222,0.019,1
"SLCO2B1",0.0016435477137285,3.51412101435368,0.222,0.019,1
"DLK1",0.0016435477137285,3.5702170759693,0.222,0.019,1
"MIR22HG",0.0016435477137285,3.18778333217306,0.222,0.019,1
"TBC1D3B",0.0016435477137285,3.50542145699324,0.222,0.019,1
"TEX101",0.0016435477137285,3.5403269441372,0.222,0.019,1
"SEC14L4",0.0016435477137285,3.56633084010276,0.222,0.019,1
"GTF2H2C",0.00165012756789029,-1.29047459180596,0.333,0.781,1
"TMEM222",0.00166359100790186,-0.92753462927954,0.222,0.724,1
"DUSP3",0.00166904741311793,-1.52265550020169,0.222,0.714,1
"ACSS1",0.00168467231123555,-1.58656580317193,0.222,0.838,1
"ZBTB4",0.00168914907199319,2.68570011072001,0.889,0.495,1
"NDUFA2",0.00170743327455924,-1.71199837165384,0.889,0.952,1
"MFNG",0.00173428456041139,-1.5475644766418,0.667,0.857,1
"RP5-912I13.2",0.00173489730366394,3.38011316830423,0.333,0.048,1
"APP",0.00179060929357589,3.19631394981643,0.556,0.143,1
"ATP2B1",0.00180288713132359,1.62161722405933,1,1,1
"COMMD2",0.00180299721876525,-1.64290865797496,0.333,0.762,1
"NOP10",0.00183103815774151,-1.76534764619494,0.444,0.838,1
"RP5-1061H20.5",0.00183881548085114,3.49501051289823,0.222,0.019,1
"RP11-120I21.2",0.00183881548085114,3.53328104088139,0.222,0.019,1
"CLCF1",0.00183881548085114,3.51219064512529,0.222,0.019,1
"TMEM233",0.00183881548085114,3.54069467184813,0.222,0.019,1
"RP11-640I2.2",0.00183881548085114,3.54159621512265,0.222,0.019,1
"PFKFB1",0.00183881548085114,2.64657007604406,0.222,0.019,1
"ECHS1",0.00184293882724677,-1.50239185127735,0.333,0.829,1
"GOLGA8B",0.00185381611836654,-1.24284667498634,0.333,0.933,1
"MOB4",0.00186605360094891,-1.61788261049828,0.889,0.943,1
"PA2G4",0.00186748728912926,-1.46660895833682,0.889,0.962,1
"LINC01580",0.00188045237455372,3.13349794337726,0.333,0.048,1
"PRSS21",0.00191724304809516,-1.63266423928343,0.556,0.905,1
"MTCH1",0.00192684101346817,-1.55054464565325,0.556,0.933,1
"UBP1",0.00193355711942271,-1.68006148867107,0.778,0.952,1
"FARSB",0.00193355711942271,-1.6288581141677,0.889,0.943,1
"MYL6",0.00193585380548076,-0.945418803801225,1,1,1
"SPATA2L",0.00195514247198744,3.28600940250866,0.556,0.162,1
"RP11-90D4.7",0.0019818241535695,2.70800124864692,0.556,0.152,1
"COTL1",0.00200059599855098,-1.4720349196476,0.778,0.933,1
"CLEC2B",0.00200329621000482,-1.91690443731057,1,0.933,1
"CNBP",0.00200561853580393,-1.55684494749592,1,0.981,1
"EDEM2",0.00202381790479422,-1.44389366855963,0.333,0.81,1
"C5orf24",0.00203784417050593,-1.32109300100769,0.333,0.819,1
"PKNOX1",0.00204838155383936,2.46592169255735,1,0.619,1
"RHOB",0.0020528596949391,3.7734241122496,0.667,0.295,1
"CH17-408M7.2",0.00205519822733822,3.40186645182912,0.222,0.019,1
"C7orf33",0.00205519822733822,3.52125357764284,0.222,0.019,1
"DAO",0.00205519822733822,2.6169616094427,0.222,0.019,1
"PPP1R14A",0.00205519822733822,3.49888017385619,0.222,0.019,1
"CH507-210P18.1",0.00205519822733822,3.43992029550032,0.222,0.019,1
"ARPC2",0.00207777110739383,-1.1094112790682,1,0.99,1
"AUTS2",0.00207777110739383,0.803002442788615,1,0.99,1
"PI4KA",0.00207777110739383,1.36683182263504,1,0.99,1
"PRKCZ",0.00207869404237116,3.9373806526456,0.333,0.057,1
"CDCA7",0.00208144137884724,-1.4096296041512,0.333,0.8,1
"CDC26",0.00209741787256207,-0.965082824777929,0,0.59,1
"TIMM13",0.00214242008698702,-1.81318870170023,0.889,0.905,1
"RABGEF1",0.00215207355461318,1.64144068707565,1,0.971,1
"DAPP1",0.00215984385680695,-1.56429394481019,0.111,0.705,1
"LINC01208",0.00216027213228346,2.37996655272896,1,0.448,1
"CXorf38",0.00217758156420339,-1.33142749908937,0.333,0.771,1
"CLUH",0.00218675422536329,-1.68041205701857,0.444,0.838,1
"EIF2S1",0.00221650296443812,-1.51261558002407,0.222,0.781,1
"COX7B",0.00222912859957464,-1.43030410600375,1,0.981,1
"GPSM3",0.00224030843183018,0.297607558940477,0.444,0.819,1
"DTYMK",0.00225496320429119,-1.67256909659497,0.444,0.867,1
