"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CENPF",4.78677305560732e-08,-0.492063574359811,0.239,0.632,0.00175195893835228
"M6PR",4.802717770007e-08,-1.04021671697077,0.611,0.882,0.00175779470382256
"CD244",5.22415633545319e-08,-0.677563066424721,0.274,0.618,0.00191204121877587
"AE000661.37",5.29078611967691e-08,-0.848837636894528,0.354,0.724,0.00193642771980175
"CXorf38",5.40534390779025e-08,-1.8041015840992,0.265,0.632,0.00197835587025123
"CLNS1A",5.44963611384323e-08,-1.18532019444672,0.708,0.908,0.00199456681766662
"AZU1",5.71744135029544e-08,0.947887312767246,0.982,0.789,0.00209258353420813
"TMEM131L",5.76132731864103e-08,-1.06118723814277,0.735,0.934,0.00210864579862262
"GSTP1",5.79156860897066e-08,-1.26585936739494,0.85,0.974,0.00211971411088326
"CGAS",5.93968551731888e-08,-1.14213630124575,0.416,0.789,0.00217392489933871
"STK32B",6.05909570261869e-08,-1.16681319939066,0.142,0.5,0.00221762902715844
"GOLGA8A",6.06582621090782e-08,-1.88377381036107,0.336,0.724,0.00222009239319226
"JKAMP",6.46140529794457e-08,-2.13328657850184,0.204,0.566,0.00236487433904771
"SLIRP",6.4862352429055e-08,-1.52560980182364,0.531,0.763,0.00237396209890341
"GADD45GIP1",6.52170910804629e-08,-2.10587383497733,0.416,0.737,0.00238694553354494
"MAT2A",6.6341717735674e-08,-1.63281729376372,0.531,0.789,0.00242810686912567
"RMND1",6.70578312423207e-08,-2.66570494579597,0.133,0.487,0.00245431662346894
"NOD1",6.94716503548708e-08,-1.40534187188263,0.31,0.697,0.00254266240298827
"MCM7",6.98994232886455e-08,-1.64185611606674,0.743,0.882,0.00255831889236442
"PLXNC1",7.02679570471579e-08,-0.784955790943497,0.336,0.697,0.00257180722792598
"TMEM138",7.03231110902365e-08,-1.04937817966573,0.204,0.579,0.00257382586590266
"AFF3",7.18508860979401e-08,-1.83111538188631,0.327,0.658,0.00262974243118461
"DNAJA3",7.22148397435e-08,-1.19689080020971,0.124,0.487,0.0026430631346121
"ARL6IP5",7.31527336937946e-08,-1.57362881615748,0.513,0.803,0.00267739005319288
"CPXM1",7.36214774498885e-08,-0.768805868512063,0.673,0.947,0.00269454607466592
"ZFAND3",7.37885918827006e-08,0.980764827891099,1,1,0.00270066246290684
"SDHA",7.46427538833332e-08,-1.1687491723239,0.451,0.803,0.00273192479212999
"EMC6",7.58645732896173e-08,-1.36093633634107,0.257,0.645,0.00277664338239999
"BEX3",7.65303937178754e-08,3.40931024617398,0.425,0.066,0.00280101241007424
"DYSF",7.68758186539464e-08,-1.41394133519759,0.372,0.724,0.00281365496273444
"TVP23C",7.70715906253814e-08,-1.50726681688118,0.363,0.803,0.00282082021688896
"ZMYND8",7.7542665539322e-08,-2.09358838039613,0.469,0.75,0.00283806155873918
"RCCD1",7.77985129197444e-08,-2.70535947619929,0.088,0.421,0.00284742557286264
"SNRPD3",7.79062647290146e-08,-0.921536452559783,0.708,0.882,0.00285136928908193
"SHMT2",7.82538348059211e-08,-2.78741749893004,0.088,0.408,0.00286409035389671
"ADAMTS6",7.85385510310726e-08,-3.31983305302535,0.159,0.5,0.00287451096773726
"PHTF2",7.8910317336956e-08,-0.581656512692431,0.628,0.882,0.00288811761453259
"ACTL6A",7.99655929258932e-08,-2.78576715940893,0.115,0.461,0.00292674070108769
"AHR",8.10178817823735e-08,-0.589725452769125,0.54,0.921,0.00296525447323487
"RP11-537P24.1",8.27019585708608e-08,2.32299223792551,0.699,0.316,0.0030268916836935
"FKBP1A",8.3636595348806e-08,-1.60083815902,0.522,0.803,0.0030610993897663
"MTHFD1",8.38138472090741e-08,-2.59349811668278,0.381,0.684,0.00306758680785211
"HSPA8",8.47416329444931e-08,-1.33167187499582,0.77,0.921,0.00310154376576845
"AHCY",8.67070130727934e-08,-1.3699173103121,0.416,0.737,0.00317347667846424
"RAD51B",8.91578081067395e-08,-1.00117980543802,0.726,0.921,0.00326317577670667
"HAUS4",8.97246547947257e-08,-1.79471117678419,0.274,0.632,0.00328392236548696
"PALD1",9.08746681382712e-08,-4.24397231576825,0.044,0.329,0.00332601285386072
"PPP1R7",9.34390228758817e-08,-0.996351400168005,0.248,0.645,0.00341986823725727
"RFXANK",9.47268276068864e-08,-1.72153804076728,0.319,0.684,0.00346700189041204
"SDHAF3",9.53918351065254e-08,-1.03958652200493,0.115,0.461,0.00349134116489883
"WDR49",9.57102218121517e-08,-1.35592856016784,0.442,0.816,0.00350299411832475
"IRAG2",9.7558591309831e-08,-0.938739245968097,0.407,0.75,0.00357064444193981
"SEMA3A",9.79821738942142e-08,-1.76185174233917,0.239,0.553,0.00358614756452824
"TMEM245",1.00345584521396e-07,-1.23266355336239,0.54,0.842,0.00367264839348309
"RP11-1D12.2",1.02451333113311e-07,-2.75890586969866,0.044,0.342,0.0037497187919472
"L2HGDH",1.02792350731398e-07,-1.72925099889212,0.115,0.434,0.00376220003676916
"MACROD1",1.03455064234374e-07,-3.12003081160302,0.186,0.539,0.00378645535097808
"UBA1",1.05241902678317e-07,-1.42123140115259,0.602,0.868,0.00385185363802639
"NDUFB7",1.06295661026162e-07,-1.32898396045103,0.478,0.75,0.00389042119355752
"L3MBTL3",1.08236844050035e-07,-0.798778226210372,0.363,0.737,0.00396146849223129
"ISCU",1.089773117325e-07,-1.91874883455364,0.407,0.724,0.00398856960940951
"PSMB3",1.11047699703105e-07,-0.990723163243306,0.637,0.882,0.00406434580913364
"SNRPA",1.11247432727879e-07,-1.35155225799385,0.575,0.803,0.00407165603784038
"LINC01572",1.14198976116077e-07,-1.41424202726773,0.54,0.868,0.00417968252584843
"NDUFB2",1.18143224054861e-07,-1.32616364890732,0.69,0.895,0.00432404200040793
"CALM1",1.18145667676894e-07,-1.49964054186733,0.788,0.934,0.00432413143697432
"GRSF1",1.24726318007028e-07,-0.318245491412547,0.566,0.868,0.00456498323905722
"ADAMTSL4",1.26118197352316e-07,-4.53424446925922,0.044,0.329,0.00461592602309476
"TNFSF13",1.29179806847207e-07,-1.44393547323977,0.283,0.645,0.00472798093060776
"MGST2",1.29660612597037e-07,-1.13003698490451,0.416,0.776,0.00474557842105157
"PIK3CG",1.29830984138095e-07,-1.05993439821629,0.354,0.724,0.00475181401945427
"ORC6",1.32660301884434e-07,-0.703523158355605,0.168,0.5,0.00485536704897029
"CYP7B1",1.32936676422575e-07,-1.87844341428694,0.221,0.566,0.00486548235706626
"MYL6B",1.33349572906351e-07,-0.910082644028483,0.301,0.645,0.00488059436837244
"UNG",1.33552756549299e-07,-2.53129034902801,0.204,0.539,0.00488803088970434
"DUT",1.34584476453973e-07,-0.772183680126873,0.69,0.934,0.00492579183821541
"VMA21",1.34616366670822e-07,-0.604354495127015,0.478,0.789,0.00492695902015207
"APOC1",1.34641149980907e-07,1.17166016657579,0.425,0.066,0.0049278660893012
"CEP57L1",1.3503316115817e-07,-1.69052148053239,0.23,0.592,0.00494221369838901
"ZNF185",1.35284544870684e-07,-1.63130987635563,0.133,0.461,0.00495141434226704
"GGH",1.35384139762488e-07,-1.5918571577881,0.212,0.566,0.00495505951530705
"STAT4",1.37981598387289e-07,-1.0911971403066,0.133,0.487,0.00505012650097478
"LY86",1.37984180013192e-07,-3.40109627135325,0.124,0.447,0.00505022098848281
"UXS1",1.38563309859082e-07,-0.891803581579895,0.504,0.842,0.00507141714084241
"APOL1",1.38951360233181e-07,-3.23797070803044,0.062,0.355,0.00508561978453444
"H2BC21",1.40592882408177e-07,3.26630070204231,0.788,0.447,0.00514569949613927
"PSD4",1.41119892886364e-07,-1.68573476784334,0.381,0.724,0.00516498807964093
"STOML2",1.42604349412915e-07,-2.12575799479971,0.354,0.671,0.00521931918851269
"NEU4",1.4265346020292e-07,1.04958886818035,0.478,0.092,0.00522111664342686
"NUDCD1",1.4737824650125e-07,-1.10077473774322,0.221,0.566,0.00539404382194575
"SCFD2",1.48753219607561e-07,-0.907705690587834,0.655,0.895,0.00544436783763674
"CLYBL",1.48764097187039e-07,-1.9922268599283,0.283,0.618,0.00544476595704564
"MECR",1.51536118444054e-07,-3.34305578427157,0.142,0.474,0.00554622193505238
"SARS2",1.54827701797769e-07,-1.04647226733304,0.195,0.539,0.00566669388579834
"ROGDI",1.55438815342477e-07,-3.15921153186186,0.071,0.368,0.00568906064153465
"NDUFS2",1.56190638522578e-07,-1.73041772428979,0.531,0.789,0.00571657736992637
"CTSG",1.56323279859814e-07,-2.03961249291821,0.195,0.553,0.00572143204286918
"PRKCQ",1.56876871514777e-07,-2.01249150934672,0.301,0.645,0.00574169349744084
"ANO6",1.58531181863022e-07,-1.14534601453487,0.566,0.868,0.00580224125618661
"FAM30A",1.60649163632822e-07,-2.02016711720484,0.655,0.829,0.00587975938896128
"FARSB",1.6127617495598e-07,-0.781204555599537,0.451,0.803,0.00590270800338887
"CNN2",1.62422894983844e-07,2.62865063887295,0.664,0.303,0.00594467795640869
"PFKP",1.64131225746172e-07,-1.19054829959747,0.77,0.934,0.00600720286230991
"HMGB2",1.67048431287998e-07,-0.669656531280832,0.673,0.895,0.00611397258514073
"CDCA7L",1.68428322825613e-07,-1.8034832158745,0.248,0.632,0.00616447661541744
"NTHL1",1.71005568265396e-07,-2.31644880051524,0.168,0.5,0.00625880379851349
"MAMDC2",1.76648752504714e-07,2.35775300953572,0.903,0.737,0.00646534434167252
"IGF2BP3",1.77190494293201e-07,-2.84632394460778,0.133,0.447,0.00648517209113115
"RSRC1",1.78262217912578e-07,-0.751530764206957,0.779,0.961,0.00652439717560037
"DPCD",1.78489952567723e-07,-1.92909927043416,0.044,0.329,0.00653273226397866
"RPS27L",1.81277278924262e-07,-1.77609228248711,0.602,0.816,0.006634748408628
"SAMM50",1.83602018559606e-07,-1.68946327448347,0.31,0.645,0.00671983387928158
"SLC29A1",1.85059890130873e-07,-3.20207224271067,0.124,0.434,0.00677319197878995
"HELLS",1.95259224815216e-07,-1.18451942204848,0.327,0.724,0.00714648762823689
"FASTKD1",1.95789714507143e-07,-1.23573434817934,0.319,0.711,0.00716590355096144
"ATP5F1A",2.04218653467739e-07,-0.709940191972363,0.85,0.987,0.00747440271691924
"TFB1M",2.08570436094335e-07,-2.45227060194259,0.177,0.5,0.00763367796105266
"CHD1",2.11164010337071e-07,1.13758387634462,0.982,0.947,0.00772860277833679
"PPT1",2.13945343956401e-07,-1.95868441724786,0.301,0.618,0.00783039958880427
"TANGO6",2.17318980703366e-07,-1.5194207902594,0.248,0.579,0.00795387469374321
"UBQLN4",2.18296235594888e-07,-1.31154146420776,0.292,0.658,0.0079896422227729
"FAM32A",2.18839991138958e-07,-1.76698759004376,0.381,0.711,0.00800954367568587
"QRSL1",2.19445833880179e-07,-1.90113958996331,0.239,0.605,0.00803171752001455
"PSMB8",2.20577197260771e-07,-2.06889071768486,0.566,0.763,0.00807312541974422
"SEMA4D",2.31350177475679e-07,-0.945735752100177,0.558,0.868,0.00846741649560986
"MHENCR",2.36930084755591e-07,-3.44939391909208,0.212,0.526,0.00867164110205463
"HACD1",2.37382152061668e-07,-2.82174530236544,0.221,0.566,0.00868818676545706
"MAP1A",2.39279725572193e-07,-1.5788218845978,0.08,0.382,0.00875763795594227
"SNED1",2.40384648548671e-07,1.65865135305047,0.841,0.539,0.00879807813688135
"CHCHD7",2.40479265306853e-07,-1.36659144866243,0.168,0.513,0.00880154111023084
"GLB1",2.41256781142222e-07,-1.16991467722313,0.31,0.658,0.00882999818980532
"PHB",2.44440082070818e-07,-1.12643474409324,0.381,0.671,0.00894650700379195
"PIEZO2",2.46947630369031e-07,-1.26409390711967,0.575,0.829,0.00903828327150655
"UBL5",2.47723421106946e-07,-1.19569658385978,0.681,0.895,0.00906667721251421
"ANP32A",2.48670639949631e-07,-0.502214027967278,0.796,0.947,0.00910134542215649
"VPS26C",2.48849214822052e-07,-0.554515448544193,0.31,0.671,0.00910788126248709
"PHPT1",2.49883851844211e-07,-2.26321456652925,0.531,0.776,0.00914574897749813
"CD2BP2",2.53790704043225e-07,-1.73132440741673,0.204,0.539,0.00928873976798202
"PPAT",2.54221658048719e-07,-1.50028976525473,0.354,0.724,0.0093045126845831
"SSH2",2.58325514658882e-07,-0.682573209967652,0.912,1,0.00945471383651508
"PPIA",2.58843270304428e-07,-1.07206628938412,0.982,1,0.00947366369314206
"PHLDA1",2.6424433582624e-07,3.22574069420539,0.345,0.026,0.00967134269124038
"AMPD3",2.73133899951265e-07,-2.20520678628451,0.097,0.408,0.00999670073821631
"SNRPD1",2.80569593880202e-07,-1.25020073494886,0.788,0.934,0.0102688471360154
"MAP4K1",2.85394354330508e-07,-1.03618281876529,0.363,0.711,0.0104454333684966
"RP11-16C1.3",2.8761182064748e-07,-1.51728077593194,0.239,0.618,0.0105265926356978
"SATB1",2.88715297925682e-07,-0.576432761020157,0.832,0.934,0.01056697990408
"G3BP1",2.9190315391527e-07,-1.17116953652728,0.708,0.895,0.0106836554332989
"TAP2",2.99249877761193e-07,-1.77399866071951,0.204,0.579,0.0109525455260597
"H2AC6",3.03306161093927e-07,2.96452601284025,0.779,0.526,0.0111010054960377
"ATP6V1E1",3.11026505630687e-07,-0.790143367798069,0.549,0.842,0.0113835701060831
"MAP4K3-DT",3.2377892576237e-07,-1.72696160867114,0.292,0.645,0.0118503086829027
"NCBP2",3.25614124555955e-07,-1.40589542031146,0.425,0.75,0.011917476958748
"CIDEB",3.25647510724747e-07,-3.24263976263054,0.142,0.461,0.0119186988925257
"HOMER3",3.28319671539162e-07,2.15009869851367,0.566,0.184,0.0120164999783333
"MTRNR2L1",3.29178618353561e-07,-0.705628702073697,0.867,0.961,0.0120479374317403
"MRPS27",3.31370340980287e-07,-0.650538384052356,0.513,0.829,0.0121281544798785
"CD47",3.34884553110136e-07,-0.771064521481517,0.858,0.947,0.012256774643831
"TBC1D10C",3.34907457420182e-07,-1.31252793727589,0.407,0.737,0.0122576129415786
"HCK",3.37461878564164e-07,-1.88763977801957,0.23,0.579,0.0123511047554484
"PARPBP",3.40817068463967e-07,-1.06613450896815,0.212,0.592,0.0124739047057812
"NELFB",3.44542924811572e-07,-1.36714942955226,0.23,0.592,0.0126102710481035
"ADGRG1",3.51025037201395e-07,-2.47870903008711,0.212,0.526,0.0128475163615711
"LST1",3.5638377591475e-07,-0.892113003437078,0.558,0.882,0.0130436461984799
"CRIP1",3.67176642113087e-07,-0.670534705439238,0.85,1,0.013438665101339
"CAMKMT",3.67478907510004e-07,-1.40596356388554,0.593,0.921,0.0134497280148661
"JAM3",3.69367523215204e-07,-2.75430591840464,0.027,0.276,0.0135188513496765
"GPX1",3.78971130972634e-07,-1.24477010689486,0.894,0.961,0.0138703433935984
"KHSRP",3.87880828394907e-07,-1.26349567810669,0.575,0.882,0.0141964383192536
"ATF7IP2",3.91814465374969e-07,-0.923637679910682,0.504,0.816,0.0143404094327239
"ARL4C",3.91841611668041e-07,-1.71161840735191,0.106,0.434,0.0143414029870503
"AUP1",3.92648937502487e-07,-0.563756370739453,0.726,0.974,0.014370951112591
"PEBP1",3.94984470673425e-07,-1.21118241900362,0.708,0.895,0.0144564316266473
"ARL2",4.02673811506822e-07,-1.34728073592521,0.372,0.697,0.0147378615011497
"MRPL38",4.04690519664558e-07,-2.01460873851645,0.363,0.671,0.0148116730197228
"COX16",4.20519677586774e-07,-0.706131818458507,0.478,0.776,0.0153910201996759
"VPS29",4.55566688169101e-07,-1.39424532104092,0.584,0.816,0.0166737407869891
"PARL",4.58907963450091e-07,-1.18439174979743,0.354,0.75,0.0167960314622733
"FDPS",4.66478052315587e-07,-1.61748881106423,0.54,0.803,0.0170730967147505
"CASP1",4.68402277806808e-07,-1.47760097086896,0.186,0.513,0.0171435233677292
"GLI2",4.72574545038215e-07,-4.58408954128279,0.053,0.316,0.0172962283483987
"MACROH2A2",4.73800416053105e-07,-0.240543659743034,0.292,0.684,0.0173410952275437
"CLSPN",4.74119534569493e-07,-3.05616077178933,0.257,0.553,0.0173527749652434
"COX10-AS1",4.75188997144896e-07,-1.31500887270261,0.15,0.487,0.0173919172955032
"KNL1",4.75537274258694e-07,-1.62830598489204,0.204,0.566,0.0174046642378682
"CISD2",4.81514017890687e-07,-1.72818029237904,0.274,0.618,0.0176234130547991
"TMEM154",4.88658654789704e-07,-2.38291714578426,0.097,0.395,0.0178849067653032
"KARS1",4.89832334415518e-07,-0.690848573246508,0.584,0.829,0.0179278634396079
"NIPAL3",4.92472524132393e-07,-1.53154987146996,0.23,0.579,0.0180244943832456
"SKIL",4.99652341101709e-07,4.61575305205842,0.389,0.066,0.0182872756843226
"GNAQ",4.99671967599587e-07,-0.722299586858852,0.991,1,0.0182879940141449
"FANCL",5.03832776069243e-07,-0.610327696471047,0.425,0.789,0.0184402796041343
"DGLUCY",5.03930145272715e-07,-0.811642024641286,0.664,0.895,0.0184438433169814
"SBF2",5.11173861069328e-07,-0.949112060055317,0.531,0.895,0.0187089633151374
"ZNF519",5.19449147839338e-07,-1.49343050533357,0.221,0.566,0.0190118388109198
"ADGRG5",5.20534219991527e-07,-1.01970155709336,0.292,0.671,0.0190515524516899
"GGCT",5.21166183947358e-07,-1.01217575670959,0.274,0.618,0.0190746823324733
"CCNL1",5.28644814153794e-07,1.11931309331943,0.982,0.974,0.0193484001980289
"GMNN",5.29465981584518e-07,-1.63372928898932,0.274,0.618,0.0193784549259933
"PTTG1",5.2999187040716e-07,-0.289136949096247,0.195,0.526,0.0193977024569021
"LINC01278",5.36487306700053e-07,-1.34961185877511,0.46,0.75,0.0196354354252219
"PLD4",5.41630723262263e-07,-0.875859254684526,0.08,0.382,0.0198236844713988
"ATP5F1D",5.42021245570517e-07,-1.04798171449857,0.646,0.855,0.0198379775878809
"DCUN1D5",5.44664781158746e-07,-1.6016887744178,0.345,0.671,0.0199347309904101
"TOMM40",5.51105067644534e-07,-1.34202178038257,0.407,0.711,0.0201704454757899
"USP45",5.5200697506282e-07,-2.1811270267014,0.071,0.355,0.0202034552872992
"WDR83OS",5.54270851206349e-07,-0.874697839510423,0.611,0.868,0.0202863131541524
"SNRPF",5.56882151450737e-07,-1.31697170825389,0.646,0.842,0.020381886743097
"TSC1",5.60875838790417e-07,-1.61723919875121,0.248,0.592,0.0205280556997293
"SAMSN1",5.78833321126217e-07,-1.11758986422419,0.283,0.658,0.0211852995532195
"TEX14",5.79949872045958e-07,3.30806866300069,0.611,0.25,0.0212261653168821
"MTRNR2L12",5.91493444234216e-07,-0.638467405476935,0.947,1,0.0216486600589723
"LIN9",5.96251756719883e-07,-2.66971606617696,0.221,0.526,0.0218228142959477
"GNPTAB",6.07050815587934e-07,-0.843348092411162,0.92,0.974,0.0222180598505184
"HSD17B12",6.07315036103704e-07,-1.67421150057779,0.398,0.711,0.0222277303213956
"CALM2",6.07793720144763e-07,-1.23377676313728,0.664,0.855,0.0222452501572983
"AHSP",6.1109559297788e-07,1.14432628939988,0.336,0.026,0.0223660987029904
"UBE2H",6.1494829893861e-07,1.49841588568266,0.885,0.895,0.0225071077411531
"PLGRKT",6.22720314699616e-07,-1.9838333606797,0.186,0.5,0.0227915635180059
"ALG9",6.2347793340036e-07,-0.867284989162663,0.31,0.671,0.0228192923624532
"NCAPD3",6.2659745317119e-07,-1.294448089729,0.31,0.645,0.0229334667860655
"PDSS2",6.31820636617289e-07,-0.906833011327562,0.549,0.842,0.0231246353001928
"ALG3",6.32654838300447e-07,-2.29310288613505,0.274,0.605,0.0231551670817964
"C1QBP",6.33158587670789e-07,-0.9710225251659,0.478,0.763,0.0231736043087509
"NAA10",6.39292998888122e-07,-0.82008775963207,0.398,0.724,0.0233981237593053
"GTSF1",6.58042871482073e-07,-2.36734455766486,0.283,0.592,0.0240843690962439
"MCM2",6.59972502840269e-07,-1.30090264611006,0.292,0.618,0.0241549936039538
"PKM",6.61544756232845e-07,-0.955293822131002,0.752,0.961,0.0242125380781221
"PTRH1",6.67540611863754e-07,-2.04422230666647,0.035,0.289,0.0244319863942134
"MRPS35",6.73490314523495e-07,-1.25810418412575,0.407,0.776,0.0246497455115599
"PYCARD",6.74437342593046e-07,-1.27042627797928,0.549,0.776,0.0246844067389055
"CCT8",6.75645449457338e-07,-0.815694705559217,0.558,0.868,0.0247286234501386
"HS2ST1",6.8011102340765e-07,-0.533128523891709,0.558,0.882,0.02489206345672
"FOXJ2",6.83420226979451e-07,-2.77434586872338,0.088,0.382,0.0250131803074479
"POLR1B",6.84076950925262e-07,-2.08933242601123,0.221,0.539,0.0250372164038646
"NABP1",6.93491887661447e-07,3.3236530990119,0.655,0.408,0.0253818030884089
"IL2RA",7.06797876857082e-07,-3.73564619206592,0.027,0.263,0.0258688022929692
"CEP70",7.08867428449595e-07,-0.256578098017869,0.434,0.737,0.0259445478812552
"MTMR4",7.089841378478e-07,-2.16310915453594,0.159,0.487,0.0259488194452295
"SUMF2",7.09213284386013e-07,-0.816216968755762,0.69,0.882,0.0259572062085281
"URI1",7.09918952516808e-07,-0.72113476448441,0.637,0.895,0.0259830336621152
"SUCLG2",7.19820138628641e-07,-0.434904466887021,0.265,0.605,0.0263454170738083
"MRPS21",7.23674091215202e-07,-1.00327186957767,0.637,0.855,0.0264864717384764
"MYCBP",7.52133959951712e-07,-1.45608323117413,0.15,0.461,0.0275281029342327
"SELENOH",7.52541044699714e-07,-0.512116709187399,0.743,0.934,0.0275430022360095
"SASH3",7.52912798832792e-07,-1.01544386221208,0.283,0.658,0.0275566084372802
"RBCK1",7.70072342320822e-07,-1.57084620379584,0.425,0.711,0.0281846477289421
"SERPINA1",7.78617153257051e-07,-1.30055075550352,0.018,0.25,0.0284973878092081
"ASCC3",7.82383317556836e-07,-0.860137715301949,0.77,0.934,0.0286352294225802
"BRI3BP",7.83765476307442e-07,-1.08076888873355,0.327,0.645,0.0286858164328524
"MRPS9",7.85400670092907e-07,-0.744436369461706,0.319,0.671,0.0287456645254004
"CENPP",7.9463196818124e-07,-0.977853478849354,0.487,0.829,0.0290835300354334
"NASP",8.22757773541982e-07,-1.19635267754635,0.717,0.921,0.0301129345116366
"SLC44A1",8.26070723130156e-07,-0.475559473562898,0.407,0.776,0.0302341884665637
"CRNDE",8.44000380311512e-07,-0.792516509389266,0.451,0.776,0.0308904139194013
"CDC6",8.57319118179409e-07,-3.44867568379226,0.088,0.368,0.0313778797253664
"MRPL51",8.59268243383116e-07,-1.69118873472978,0.398,0.697,0.031449217707822
"DNAJC11",8.59703853188003e-07,-0.482188254838145,0.345,0.684,0.0314651610266809
"EIF2S2",8.70927237737298e-07,-1.35175488193002,0.575,0.816,0.0318759369011851
