"Cell","mapping_error_score","mapping_error_QC","UMAP1_projected","UMAP2_projected","predicted_CellType","predicted_CellType_prob","predicted_Pseudotime"
"S1PL10-17F-418-BL",11.0632405782846,"Pass",1.37078773975372,3.50057911872864,"HSC",1,2.343535e-07
"S1PL10-17J-418-BL",14.333215239389,"Pass",3.77281832695007,3.31630802154541,"MPP-MkEry",0.8,0.0076148915
"S1PL10-17L-418-BL",13.2769370752762,"Pass",3.01027202606201,3.31214213371277,"MPP-MkEry",0.466666666666667,0.013632175
"S1PL10-17N-418-BL",13.7474374602796,"Pass",2.79333686828613,2.54013156890869,"MPP-MyLy",0.6,0.10269935
"S1PL10-19B-418-BL",12.6410525730227,"Pass",2.7705819606781,1.6286473274231,"Early GMP",0.366666666666667,2.726879e-08
"S1PL10-19D-418-BL",11.4590388631414,"Pass",4.84324169158936,-0.0935509204864502,"Early GMP",0.866666666666667,3.243595038466
"S1PL10-19F-418-BL",12.9557633065401,"Pass",3.18881869316101,2.04386472702026,"LMPP",0.5,0.4239271
"S1PL10-19H-418-BL",14.5621630667118,"Pass",4.73335933685303,4.98651266098022,"MEP",1,2.58197256987616
"S1PL10-19J-418-BL",11.7180909882538,"Pass",4.23071670532227,2.24059104919434,"MPP-MkEry",0.366666666666667,1.869295e-07
"S1PL10-19L-418-BL",13.2562774634436,"Pass",3.25675320625305,2.55387997627258,"MPP-MyLy",0.466666666666667,0.27918535
"S1PL10-19N-418-BL",14.5821174669671,"Pass",-6.95512628555298,12.9457769393921,"Early GMP",0.4,0
"S1PL10-21B-418-BL",14.0940841003374,"Pass",4.60481643676758,4.82525968551636,"MEP",1,2.359753
"S1PL10-21H-418-BL",14.5926567179287,"Pass",5.04077100753784,6.45815372467041,"MEP",0.733333333333333,4.9204045
"S1PL10-23B-NOC156",8.75108012056803,"Pass",5.75217628479004,0.983280181884766,"Cycling Progenitor",1,3.5535065
"S1PL10-23D-NOC156",5.89531655642608,"Pass",3.29913091659546,3.10479950904846,"MPP-MkEry",0.733333333333333,0.2995384
"S1PL10-23F-NOC156",13.2426437182072,"Pass",2.18303227424622,2.98244047164917,"MPP-MyLy",0.566666666666667,0.004862848
"S1PL10-23H-NOC156",7.23129646899337,"Pass",4.76925611495972,5.51523923873901,"MEP",1,3.445772
"S1PL10-23J-NOC156",7.3934883832865,"Pass",3.00262141227722,1.82521665096283,"MPP-MyLy",0.633333333333333,0.1204464
"S1PL10-23L-NOC156",6.49994241386445,"Pass",3.71608257293701,3.6181812286377,"MPP-MkEry",0.9,0.3623101
"S1PL10-23N-NOC156",8.34055253791535,"Pass",2.41803050041199,3.87014508247375,"HSC",0.9,0.020155275
"S1PL11-01A-418-BL",14.1527076121937,"Pass",3.56144142150879,1.62015247344971,"LMPP",0.7,0.30377995
"S1PL11-01G-418-BL",12.9220361948381,"Pass",3.37979316711426,0.50906240940094,"LMPP",0.933333333333333,1.26091
"S1PL11-01I-418-BL",15.2416968322523,"Pass",3.12592530250549,1.80525481700897,"LMPP",0.533333333333333,0.2957763
"S1PL11-01M-418-BL",14.3711992665814,"Pass",3.62284588813782,0.744108617305756,"LMPP",0.866666666666667,1.26091
"S1PL11-03C-418-BL",16.5054206476908,"Pass",3.3480167388916,0.372357964515686,"LMPP",0.633333333333333,1.6679145
"S1PL11-03E-418-BL",16.4946108564719,"Pass",2.90310072898865,3.82603430747986,"MPP-MkEry",0.666666666666667,0.4960812
"S1PL11-03G-418-BL",11.4523297576355,"Pass",3.30100536346436,2.95200157165527,"MPP-MkEry",0.533333333333333,0.0248550184729593
"S1PL11-03K-418-BL",12.4982705690333,"Pass",2.4941942691803,3.13158893585205,"HSC",0.4,0.00070537285
"S1PL11-03M-418-BL",12.8212032176134,"Pass",3.50363850593567,1.9319509267807,"LMPP",0.733333333333333,0.399432455996501
"S1PL11-03O-418-BL",13.1481070667721,"Pass",3.18893027305603,3.09433102607727,"MPP-MkEry",0.566666666666667,9.8404785e-08
"S1PL11-05A-418-BL",14.2090316645538,"Pass",2.43261384963989,2.89131021499634,"MPP-MyLy",0.466666666666667,0.0011683065
"S1PL11-05E-418-BL",14.9299447991465,"Pass",3.0691773891449,1.58816695213318,"MPP-MyLy",0.566666666666667,0.2957763
"S1PL11-05M-418-BL",14.30356244963,"Pass",3.90126872062683,1.51554608345032,"LMPP",0.466666666666667,0.1348298
"S1PL11-05O-418-BL",14.9702764737561,"Pass",-6.92457389831543,12.975905418396,"HSC",0.258064516129032,0
"S1PL11-07E-418-BL",14.5066509304206,"Pass",3.07957196235657,2.17556309700012,"MPP-MyLy",0.766666666666667,8.457277e-08
"S1PL11-07G-418-BL",13.1621929937698,"Pass",5.10144376754761,-0.967551290988922,"Early GMP",0.933333333333333,4.263617
"S1PL11-07I-418-BL",14.2157974293521,"Pass",3.47659802436829,1.85384953022003,"LMPP",0.733333333333333,0.4833594
"S1PL11-07K-418-BL",14.403361904195,"Pass",2.89948797225952,-0.927894353866577,"LMPP",0.6,4.283344
"S1PL11-09A-418-BL",10.2839071585741,"Pass",2.34421181678772,2.62800788879395,"HSC",0.566666666666667,0.1547504
"S1PL11-09C-418-BL",15.2865510757994,"Pass",3.03079271316528,2.25896859169006,"MPP-MyLy",0.766666666666667,6.639358e-08
"S1PL11-09E-418-BL",15.8530656116043,"Pass",3.79709649085999,2.99021887779236,"MPP-MkEry",0.633333333333333,0.0131801847385782
"S1PL11-09G-418-BL",11.5390343527992,"Pass",3.82059836387634,1.47907853126526,"LMPP",1,0.15190435
"S1PL11-09I-418-BL",9.85357676749628,"Pass",2.44223499298096,3.07469582557678,"HSC",0.666666666666667,0.040810755
"S1PL11-09K-418-BL",12.5034736455943,"Pass",3.12933540344238,2.02230334281921,"MPP-MyLy",0.566666666666667,0.40367145
"S1PL11-11A-418-BL",14.9417086222026,"Pass",3.2859582901001,2.19424605369568,"MPP-MyLy",0.533333333333333,0.069755885
"S1PL11-11C-418-BL",10.3415267378947,"Pass",1.97114789485931,2.81732964515686,"HSC",0.666666666666667,0.0048630305
"S1PL11-11G-418-BL",14.8496963354383,"Pass",1.72635698318481,3.1263256072998,"HSC",0.666666666666667,0.0041957465
"S1PL11-11I-418-BL",14.6692978158464,"Pass",3.34286236763,1.81945466995239,"LMPP",0.633333333333333,0.53481325
"S1PL11-11M-418-BL",11.9423702885596,"Pass",3.39962434768677,1.78781700134277,"LMPP",0.666666666666667,0.53960375
"S1PL11-13A-418-BL",9.92902539211484,"Pass",2.10534381866455,-1.96545886993408,"CLP",0.933333333333333,6.189948
"S1PL11-13C-418-BL",17.9671200156671,"Pass",3.31169104576111,2.65191984176636,"MPP-MyLy",0.633333333333333,0.0404189
"S1PL11-15O-418-BL",14.6553815699711,"Pass",3.76064276695251,2.35449957847595,"MPP-MyLy",0.366666666666667,2.110367e-07
"S1PL11-17A-418-BL",15.2379895803803,"Pass",2.95835018157959,2.70096826553345,"MPP-MyLy",0.666666666666667,0.061223915
"S1PL11-17G-418-BL",14.3019642172424,"Pass",3.4656810760498,2.35416126251221,"LMPP",0.451612903225806,0.070190685
"S1PL11-17I-418-BL",14.7044218853652,"Pass",4.08825588226318,2.56687378883362,"LMPP",0.5,1.995759e-07
"S1PL11-17K-418-BL",15.7792992703193,"Pass",3.77334976196289,1.47967863082886,"LMPP",0.466666666666667,0.15551726224828
"S1PL11-17M-418-BL",16.300708544708,"Pass",5.82602977752686,-1.00904452800751,"Early GMP",0.933333333333333,5.3834195
"S1PL11-17O-418-BL",12.9152396554849,"Pass",2.13555264472961,2.67848300933838,"HSC",0.533333333333333,0.1547504
"S1PL11-19A-418-BL",12.3628074687095,"Pass",2.68665933609009,2.88535451889038,"MPP-MyLy",0.5,0.02208977
"S1PL11-19C-418-BL",14.0124732141183,"Pass",3.24801898002625,3.15400147438049,"MPP-MkEry",0.433333333333333,0.047713245
"S1PL11-19E-418-BL",13.2369540811991,"Pass",5.01105451583862,5.46922874450684,"MEP",1,3.445772
"S1PL11-19G-418-BL",11.4185749553711,"Pass",3.63091540336609,2.67517471313477,"MPP-MkEry",0.533333333333333,0.3565203
"S1PL11-19I-418-BL",13.9811803729408,"Pass",3.28365540504456,2.67537212371826,"MPP-MyLy",0.5,0.04937941
"S1PL11-19K-418-BL",15.6758924028251,"Pass",4.70523500442505,0.562118113040924,"Early GMP",0.766666666666667,2.315104
"S1PL11-19M-418-BL",15.9211815396205,"Pass",3.62891983985901,3.05947995185852,"MPP-MkEry",0.833333333333333,0.1448885
"S1PL11-21C-418-BL",16.496230278343,"Pass",3.60749053955078,2.35609292984009,"Cycling Progenitor",0.466666666666667,0.4293486
"S1PL11-21E-418-BL",14.9589108485054,"Pass",2.97290730476379,2.1567234992981,"MPP-MyLy",0.666666666666667,0.232114755491338
"S1PL11-21G-418-BL",15.4803465551073,"Pass",4.02713012695312,3.64545822143555,"MPP-MkEry",0.566666666666667,0.3623101
"S1PL11-21I-418-BL",12.2106118918932,"Pass",3.37887048721313,3.70764517784119,"MPP-MkEry",0.533333333333333,0.2763164
"S1PL11-21O-418-BL",15.4150470232615,"Pass",2.80462789535522,3.02940464019775,"MPP-MyLy",0.6,0.0092777365
"S1PL11-23A-NOC156",8.32086198574427,"Pass",4.1085696220398,12.6538715362549,"Basophilic Erythroblast",0.903225806451613,13.88423
"S1PL11-23C-NOC156",8.14405086791961,"Pass",2.73184037208557,-2.14297556877136,"CLP",0.366666666666667,6.0389855
"S1PL11-23E-NOC156",12.1687899584089,"Pass",2.97309684753418,2.1830997467041,"MPP-MyLy",0.833333333333333,0.2513616
"S1PL11-23G-NOC156",9.25626882743325,"Pass",7.0147705078125,1.19698047637939,"Cycling Progenitor",1,5.21634
"S1PL11-23I-NOC156",9.32551607788547,"Pass",3.0875940322876,3.29044365882874,"MPP-MkEry",0.612903225806452,0.01363218
"S1PL11-23M-NOC156",7.09736085329988,"Pass",1.75589275360107,3.93458771705627,"HSC",1,0.001750908
"S1PL11-01B-418-BL",12.6861126351655,"Pass",2.73819136619568,2.3035717010498,"MPP-MyLy",0.6,0.2860178
"S1PL11-01D-418-BL",18.126184057897,"Pass",2.73211812973022,3.48208403587341,"HSC",0.4,0.008245265
"S1PL11-01F-418-BL",15.4871342579308,"Pass",4.06351280212402,1.40125691890717,"LMPP",0.935483870967742,2.087791
"S1PL11-01N-418-BL",13.969816166946,"Pass",3.41914796829224,1.89655947685242,"MPP-MyLy",0.6,0.45644275
"S1PL11-01P-418-BL",10.1607861619215,"Pass",4.5331826210022,0.480075567960739,"Early GMP",0.7,2.24673967074312
"S1PL11-03B-418-BL",13.3295287452663,"Pass",3.14039039611816,3.08720397949219,"MPP-MkEry",0.533333333333333,1.114464e-07
"S1PL11-03F-418-BL",13.9307610933351,"Pass",3.37223744392395,1.41971516609192,"LMPP",0.766666666666667,0.657329813007241
"S1PL11-03H-418-BL",12.4458967955208,"Pass",3.7066969871521,2.52088022232056,"LMPP",0.466666666666667,2.197311e-07
"S1PL11-03J-418-BL",13.5855262931309,"Pass",2.65524172782898,3.79857134819031,"HSC",0.6,0.008667175
"S1PL11-03N-418-BL",10.8506917215007,"Pass",3.72403359413147,0.213064819574356,"LMPP",0.966666666666667,2.80923900350299
"S1PL11-05F-418-BL",15.3959843785034,"Pass",2.43800044059753,2.42069005966187,"MPP-MyLy",0.7,0.08349622
"S1PL11-05H-418-BL",13.7564652321548,"Pass",2.15172481536865,2.55080437660217,"HSC",0.466666666666667,0.1547504
"S1PL11-05J-418-BL",12.3059308702919,"Pass",3.38777589797974,2.15733742713928,"LMPP",0.666666666666667,0.07419312
"S1PL11-07B-418-BL",16.8034282054,"Pass",3.48569536209106,2.31039547920227,"LMPP",0.451612903225806,0.07232588
"S1PL11-07D-418-BL",14.9668310259576,"Pass",2.87248516082764,3.4262683391571,"MPP-MyLy",0.366666666666667,0.013632175
"S1PL11-07J-418-BL",14.2732749255002,"Pass",3.03037357330322,2.28575348854065,"MPP-MyLy",0.433333333333333,4.900478e-08
"S1PL11-07P-418-BL",15.2338696651173,"Pass",2.65004301071167,3.59737706184387,"HSC",0.838709677419355,0.0082452495
"S1PL11-09B-418-BL",13.2296422573399,"Pass",2.80873036384583,2.1481306552887,"MPP-MyLy",0.833333333333333,0.032961975
"S1PL11-09D-418-BL",14.0960807212098,"Pass",3.33204340934753,2.04303431510925,"LMPP",0.533333333333333,0.4239271
"S1PL11-09F-418-BL",16.1359969444176,"Pass",3.42008113861084,2.1499719619751,"LMPP",0.612903225806452,0.5631323
"S1PL11-09H-418-BL",14.7280831535634,"Pass",2.6106538772583,3.08200788497925,"HSC",0.5,0.0018206075
"S1PL11-09P-418-BL",13.9776189303842,"Pass",2.99653744697571,3.57954478263855,"HSC",0.366666666666667,0.15929875
"S1PL11-11D-418-BL",16.2360179838985,"Pass",2.56123208999634,2.68192958831787,"MPP-MyLy",0.566666666666667,0.04648057
"S1PL11-11F-418-BL",15.9074811474588,"Pass",2.94417428970337,3.44436454772949,"HSC",0.433333333333333,0.013632135
"S1PL11-11J-418-BL",13.1818958670882,"Pass",3.32599091529846,2.8687539100647,"MPP-MkEry",0.466666666666667,0.0317181636299017
"S1PL11-11L-418-BL",13.3554968846323,"Pass",2.80515074729919,2.12803626060486,"MPP-MyLy",0.533333333333333,0.067641865108235
"S1PL11-11P-418-BL",14.6073549985738,"Pass",3.03980946540833,3.38675737380981,"MPP-MkEry",0.633333333333333,0.013632205
"S1PL11-13B-418-BL",16.7418199976595,"Pass",3.36982345581055,1.16414248943329,"LMPP",0.8,0.64219485
"S1PL11-13L-418-BL",14.9461429788262,"Pass",2.62981557846069,3.05763959884644,"MPP-MyLy",0.366666666666667,0.0060667095
"S1PL11-13N-418-BL",14.3602641638606,"Pass",1.74683058261871,3.58051037788391,"HSC",0.633333333333333,0.1316296
"S1PL11-13P-418-BL",13.2400896431194,"Pass",2.09938025474548,2.54161739349365,"HSC",0.733333333333333,0.15475045
"S1PL11-15L-418-BL",14.8870143557602,"Pass",-6.94621753692627,12.9547567367554,"Stromal",1,0
"S1PL11-15P-418-BL",14.6639505942073,"Pass",1.75293493270874,3.9491560459137,"HSC",0.866666666666667,0.0017508945
"S1PL11-17J-418-BL",13.9705529381638,"Pass",4.17983818054199,1.34845089912415,"LMPP",0.5,2.093541
"S1PL11-17L-418-BL",12.8100184716337,"Pass",3.59718775749207,3.66693425178528,"MPP-MkEry",1,0.40423975
"S1PL11-17N-418-BL",13.0753685338175,"Pass",3.32806611061096,2.2335524559021,"LMPP",0.433333333333333,0.069793835
"S1PL11-19B-418-BL",16.8096564555428,"Pass",4.2805347442627,1.31997215747833,"LMPP",0.566666666666667,2.116265
"S1PL11-19D-418-BL",17.8025362841432,"Pass",3.3566517829895,1.82824802398682,"LMPP",0.733333333333333,0.532011920622746
"S1PL11-19F-418-BL",15.9785842732444,"Pass",3.15326523780823,3.14471316337585,"MPP-MyLy",0.4,6.955518e-08
"S1PL11-19H-418-BL",13.6224000874478,"Pass",3.95465087890625,-0.323510259389877,"LMPP",0.5,3.5382155
"S1PL11-19J-418-BL",13.1407959888204,"Pass",2.65843987464905,3.63189554214478,"HSC",0.8,0.008245301
"S1PL11-19L-418-BL",16.5662133620983,"Pass",6.43524551391602,5.90124320983887,"EoBasoMast Precursor",1,6.336074
"S1PL11-19N-418-BL",11.5512356912862,"Pass",3.83312034606934,1.98329305648804,"MPP-MyLy",0.333333333333333,0.2111371
"S1PL11-21B-418-BL",12.3339433142081,"Pass",2.17960238456726,1.99462378025055,"Early GMP",0.3,3.359199e-08
"S1PL11-21D-418-BL",12.4502195089489,"Pass",4.36866140365601,0.849987328052521,"Early GMP",0.533333333333333,1.5933835
"S1PL11-21F-418-BL",13.1170351952078,"Pass",4.37828254699707,4.23428344726562,"MEP",0.5,1.891288
"S1PL11-21H-418-BL",12.6574650207923,"Pass",3.53729891777039,3.47580099105835,"MPP-MkEry",0.933333333333333,0.39989345
"S1PL11-21J-418-BL",14.400756389742,"Pass",3.36705541610718,2.73584389686584,"MPP-MkEry",0.533333333333333,0.060573675
"S1PL11-21L-418-BL",11.6440796390745,"Pass",3.66000580787659,2.85710024833679,"MPP-MkEry",0.8,0.3565202
"S1PL11-23B-NOC156",11.8578915662969,"Pass",2.92205691337585,3.4873321056366,"HSC",0.733333333333333,0.013632185
"S1PL11-23D-NOC156",9.60762412424293,"Pass",5.20949792861938,2.54905271530151,"Cycling Progenitor",0.866666666666667,3.2482
"S1PL11-23F-NOC156",11.1265036820039,"Pass",2.83404159545898,-2.18183374404907,"MLP-II",0.666666666666667,6.028534
"S1PL11-23H-NOC156",8.69236955311037,"Pass",3.36593961715698,3.28104257583618,"MPP-MkEry",0.833333333333333,0.04771324
"S1PL11-23J-NOC156",7.55347311081491,"Pass",3.8050012588501,0.0639813989400864,"LMPP",0.935483870967742,2.6741355238495
"S1PL11-23L-NOC156",11.4465544356573,"Pass",1.57862091064453,3.5187337398529,"HSC",1,5.35891e-07
"S1PL11-23N-NOC156",6.28558199112106,"Pass",4.23573732376099,5.30887889862061,"MPP-MkEry",0.333333333333333,2.814864
"S1PL12-01A-418-BL",16.1100686174272,"Pass",2.69689750671387,3.14602017402649,"HSC",0.4,0.0007054246
"S1PL12-01C-418-BL",13.8835087062895,"Pass",3.70459771156311,3.55176043510437,"MPP-MkEry",0.967741935483871,0.3623101
"S1PL12-01E-418-BL",13.4711129370836,"Pass",3.05767774581909,2.70231509208679,"MPP-MyLy",0.433333333333333,0.0636342950720276
"S1PL12-01G-418-BL",15.4861097373177,"Pass",2.56126689910889,3.47485065460205,"HSC",0.533333333333333,0.0082451585
"S1PL12-01K-418-BL",15.5449249017059,"Pass",2.41944885253906,3.11819696426392,"HSC",0.766666666666667,0.036840635
"S1PL12-01M-418-BL",16.771716274342,"Pass",3.0881519317627,2.63286471366882,"MPP-MyLy",0.666666666666667,0.045153
"S1PL12-01O-418-BL",13.6425863690559,"Pass",3.57961487770081,1.93437767028809,"LMPP",0.566666666666667,0.295567156316302
"S1PL12-03C-418-BL",11.7777050055485,"Pass",2.39588260650635,2.24125480651855,"MPP-MyLy",0.733333333333333,0.083496205
"S1PL12-03E-418-BL",12.651866085852,"Pass",4.35739421844482,2.1001193523407,"LMPP",0.6,0.3463511
"S1PL12-03I-418-BL",15.6396817553915,"Pass",3.36427807807922,3.2748339176178,"MPP-MkEry",0.633333333333333,0.047713235
"S1PL12-03M-418-BL",13.5675549170708,"Pass",3.56093955039978,3.28609085083008,"MPP-MkEry",0.833333333333333,0.534176342530279
"S1PL12-05E-418-BL",12.4419480804894,"Pass",2.9398889541626,2.18396949768066,"MPP-MyLy",0.6,0.241583
"S1PL12-05G-418-BL",10.4636170936011,"Pass",3.02812027931213,1.88044571876526,"MPP-MyLy",0.633333333333333,0.111419048966571
"S1PL12-05I-418-BL",13.7482614097737,"Pass",2.59061050415039,2.57010531425476,"MPP-MyLy",0.633333333333333,0.03140397
"S1PL12-05K-418-BL",14.3911270660556,"Pass",3.38378667831421,1.4255485534668,"LMPP",0.7,0.66034635
"S1PL12-05M-418-BL",11.7894008284585,"Pass",3.56630086898804,1.08725476264954,"LMPP",0.966666666666667,1.26091
"S1PL12-05O-418-BL",13.3576896938876,"Pass",3.76112151145935,1.18120944499969,"LMPP",0.966666666666667,1.1045271536331
"S1PL12-07I-418-BL",15.0446306372616,"Pass",4.10491609573364,4.04950904846191,"MPP-MkEry",0.6,1.022456
"S1PL12-07M-418-BL",12.4627216970151,"Pass",2.89678955078125,2.78507709503174,"MPP-MyLy",0.533333333333333,0.344460332450894
"S1PL12-09A-418-BL",15.1279466295181,"Pass",3.00740504264832,2.72286677360535,"MPP-MyLy",0.533333333333333,0.0494548302043246
"S1PL12-09C-418-BL",14.0678855825935,"Pass",3.2044837474823,2.83677911758423,"MPP-MyLy",0.533333333333333,0.0098432475
"S1PL12-09E-418-BL",15.1486813746307,"Pass",2.82879018783569,2.7517466545105,"MPP-MyLy",0.548387096774194,0.017106945
"S1PL12-09G-418-BL",15.8940369260659,"Pass",3.39332699775696,3.44135975837708,"MPP-MkEry",0.7,0.4449907
"S1PL12-09I-418-BL",12.8582273471843,"Pass",3.49983334541321,1.86380326747894,"LMPP",0.733333333333333,0.4748162
"S1PL12-09M-418-BL",13.4344389401956,"Pass",2.64069414138794,3.20021271705627,"HSC",0.5,0.00070542495
"S1PL12-11C-418-BL",15.959429383432,"Pass",3.90135669708252,3.65989518165588,"MPP-MkEry",0.733333333333333,0.3623101
"S1PL12-11E-418-BL",16.7299382304901,"Pass",3.32759308815002,1.89094841480255,"LMPP",0.5,0.4834512
"S1PL12-11G-418-BL",11.5281323208537,"Pass",2.73414945602417,3.08591914176941,"HSC",0.566666666666667,0.013947945
"S1PL12-11I-418-BL",11.0802917182966,"Pass",4.09740257263184,0.397542506456375,"LMPP",0.533333333333333,2.075765
"S1PL12-11O-418-BL",14.0154186759266,"Pass",2.64477109909058,2.40177750587463,"MPP-MyLy",0.8,0.004081317
"S1PL12-13A-418-BL",11.0680846220795,"Pass",2.91265392303467,2.15927290916443,"MPP-MyLy",0.866666666666667,0.013182965
"S1PL12-13C-418-BL",13.0674516807756,"Pass",2.7163872718811,-1.64135038852692,"MLP",0.666666666666667,5.2979595
"S1PL12-13K-418-BL",14.3883161481702,"Pass",-6.94726276397705,12.954909324646,"Stromal",1,0
"S1PL12-13M-418-BL",13.0461518432068,"Pass",2.88377499580383,3.04555559158325,"HSC",0.533333333333333,0.25332985
"S1PL12-15A-418-BL",15.4730137385101,"Pass",3.56572270393372,1.82200646400452,"LMPP",0.633333333333333,0.234351127344488
"S1PL12-15G-418-BL",13.2599342967362,"Pass",2.89908385276794,2.97001218795776,"HSC",0.466666666666667,0.3191604
"S1PL12-17I-418-BL",14.8316181082048,"Pass",3.19921493530273,2.5769898891449,"MPP-MyLy",0.866666666666667,0.03423689
"S1PL12-17K-418-BL",13.7754254234508,"Pass",2.96170973777771,2.11149573326111,"MPP-MyLy",0.466666666666667,0.013182955
"S1PL12-17M-418-BL",14.2127637772085,"Pass",3.50534510612488,2.38753080368042,"MPP-MkEry",0.4,0.0703013
"S1PL12-17O-418-BL",14.890737039977,"Pass",4.39441108703613,0.481777548789978,"LMPP",0.533333333333333,2.0831795
"S1PL12-19A-418-BL",12.9551971733309,"Pass",3.19152855873108,2.34698057174683,"MPP-MyLy",0.366666666666667,0.1765324
"S1PL12-19C-418-BL",13.3700973858877,"Pass",3.66627073287964,2.6762056350708,"MPP-MkEry",0.533333333333333,0.3565202
"S1PL12-19G-418-BL",12.3058202056028,"Pass",3.73168516159058,2.41890931129456,"LMPP",0.433333333333333,1.853487e-07
"S1PL12-19I-418-BL",11.4471276136386,"Pass",2.07826995849609,2.6447126865387,"MPP-MkEry",0.5,0.0048630675
"S1PL12-19K-418-BL",13.4165843824906,"Pass",2.51525473594666,2.34082770347595,"HSC",0.366666666666667,0.07573853
"S1PL12-19M-418-BL",13.4581933584663,"Pass",2.88538265228271,2.5095694065094,"MPP-MkEry",0.366666666666667,0.037171995
"S1PL12-21A-418-BL",13.5342406589804,"Pass",5.0451602935791,7.07590055465698,"BFU-E",0.6,5.606024
"S1PL12-21C-418-BL",14.4696666632062,"Pass",-6.95850849151611,12.9444961547852,"MPP-MkEry",0.333333333333333,0
"S1PL12-21E-418-BL",12.7156635341667,"Pass",2.85254955291748,3.83892965316772,"MPP-MkEry",0.533333333333333,0.4960812
"S1PL12-21I-418-BL",14.4358885255342,"Pass",-6.9644627571106,12.937370300293,"MPP-MyLy",0.233333333333333,0
"S1PL12-21K-418-BL",11.7826873813496,"Pass",3.76383209228516,3.72459077835083,"MPP-MkEry",0.633333333333333,0.90650825
"S1PL12-21O-418-BL",14.6789967524277,"Pass",2.64119005203247,3.15544891357422,"HSC",0.6,0.00070540325
"S1PL12-23A-NOC156",7.9815281225752,"Pass",3.8043212890625,1.46795439720154,"LMPP",0.966666666666667,0.1555173
"S1PL12-23C-NOC156",13.1263694030605,"Pass",4.36480474472046,0.0550405271351337,"Early GMP",0.633333333333333,2.71672
"S1PL12-23E-NOC156",11.105700476934,"Pass",5.81914758682251,8.18201732635498,"BFU-E",0.866666666666667,7.630371
